pos_index,position,sample_index,voltage
0,0.0,0,0.1405949
0,0.0,1,0.1402972
0,0.0,2,0.1405427
0,0.0,3,0.1402263
0,0.0,4,0.1410421
0,0.0,5,0.1395534
0,0.0,6,0.1404054
0,0.0,7,0.1415384
0,0.0,8,0.1411854
0,0.0,9,0.1411312
0,0.0,10,0.142043
0,0.0,11,0.1414595
0,0.0,12,0.1411385
0,0.0,13,0.1402151
0,0.0,14,0.1406459
0,0.0,15,0.1410998
1,0.990630817590869,0,0.1411355
1,0.990630817590869,1,0.1417352
1,0.990630817590869,2,0.1434378
1,0.990630817590869,3,0.1407232
1,0.990630817590869,4,0.1422567
1,0.990630817590869,5,0.1417611
1,0.990630817590869,6,0.1412585
1,0.990630817590869,7,0.1418499
1,0.990630817590869,8,0.1417895
1,0.990630817590869,9,0.1420976
1,0.990630817590869,10,0.1426684
1,0.990630817590869,11,0.142943
1,0.990630817590869,12,0.1421859
1,0.990630817590869,13,0.1420522
1,0.990630817590869,14,0.1432599
1,0.990630817590869,15,0.1427242
2,1.98126163518174,0,0.145845
2,1.98126163518174,1,0.1457032
2,1.98126163518174,2,0.1448139
2,1.98126163518174,3,0.1467478
2,1.98126163518174,4,0.1454223
2,1.98126163518174,5,0.1446066
2,1.98126163518174,6,0.1456108
2,1.98126163518174,7,0.1453279
2,1.98126163518174,8,0.1463214
2,1.98126163518174,9,0.1442991
2,1.98126163518174,10,0.1454266
2,1.98126163518174,11,0.1473406
2,1.98126163518174,12,0.1458258
2,1.98126163518174,13,0.1453944
2,1.98126163518174,14,0.1465363
2,1.98126163518174,15,0.1464181
3,2.96884060182501,0,0.04152675
3,2.96884060182501,1,0.04275438
3,2.96884060182501,2,0.04136148
3,2.96884060182501,3,0.04185998
3,2.96884060182501,4,0.04147952
3,2.96884060182501,5,0.04120144
3,2.96884060182501,6,0.04318815
3,2.96884060182501,7,0.04108605
3,2.96884060182501,8,0.04180047
3,2.96884060182501,9,0.04096459
3,2.96884060182501,10,0.0414547
3,2.96884060182501,11,0.04173686
3,2.96884060182501,12,0.04098947
3,2.96884060182501,13,0.04224056
3,2.96884060182501,14,0.04165764
3,2.96884060182501,15,0.04128326
4,3.9539780877102,0,0.03012707
4,3.9539780877102,1,0.03015889
4,3.9539780877102,2,0.03153276
4,3.9539780877102,3,0.03177638
4,3.9539780877102,4,0.03090883
