Time,Temperature(°C)
0.01589670032262802,23.3072
0.10589390061795712,23.3085
0.21112900041043758,23.307
0.3161623999476433,23.3063
0.4060188001021743,23.3087
0.5109117003157735,23.3082
0.6159733003005385,23.3078
0.7211204003542662,23.3089
0.8111353004351258,23.3087
0.9160948004573584,23.3083
1.0208788998425007,23.3093
1.1109145004302263,23.3097
1.2158920001238585,23.3091
1.3208758998662233,23.3093
1.4108408000320196,23.31
1.5160899003967643,23.3087
1.620911699719727,23.3076
1.710861099883914,23.3091
1.816037599928677,23.3085
1.9210048001259565,23.308
2.0108147002756596,23.3097
2.1159423999488354,23.3112
2.2209558999165893,23.3095
2.325988099910319,23.3085
2.4159380001947284,23.3089
2.5209741005674005,23.3089
2.6260486003011465,23.3083
2.7159208999946713,23.3065
2.820880100131035,23.3085
2.9260279005393386,23.3095
3.015905300155282,23.3066
3.121010299772024,23.3072
3.226034000515938,23.3082
3.315985900349915,23.3082
3.420909800566733,23.3082
3.525903600268066,23.3083
3.6310116006061435,23.3074
3.720929100178182,23.3089
3.82581980060786,23.31
3.9308898001909256,23.3091
4.0210386998951435,23.3099
4.125872800126672,23.3085
4.230905099771917,23.3087
4.321062500588596,23.3085
4.425861599855125,23.3074
4.53102090023458,23.3082
4.6209022998809814,23.308
4.725723600015044,23.307
4.830768200568855,23.3085
4.93585710041225,23.3097
5.025945100001991,23.311
5.130861300043762,23.3118
5.235843299888074,23.3106
5.325826800428331,23.3091
5.4308380000293255,23.3097
5.535702000372112,23.3087
5.626006199978292,23.3087
5.730925000272691,23.3083
5.835824999958277,23.3082
5.925797000527382,23.3082
6.030993300490081,23.3078
6.13587240036577,23.3063
6.240816700272262,23.307
6.330901300534606,23.3074
6.43575210031122,23.3078
6.54084109980613,23.3078
6.6308422004804015,23.307
6.735903600230813,23.3085
6.840919099748135,23.3099
6.930873700417578,23.3078
7.035795399919152,23.3083
7.140765700489283,23.3097
7.230760600417852,23.3097
7.335872700437903,23.3095
7.440848500467837,23.3065
7.5458436999469995,23.3068
7.635819000191987,23.3068
7.740925100632012,23.3089
7.845641099847853,23.3089
7.935822700150311,23.3089
8.040909700095654,23.3106
8.145669899880886,23.3108
8.235687300562859,23.3108
8.34078780002892,23.3089
8.445818500593305,23.3076
8.535690899938345,23.3076
8.640888500027359,23.3091
8.745724400505424,23.3087
8.850737100467086,23.3089
8.940580200403929,23.3089
9.045815200544894,23.3093
9.150768600404263,23.3106
9.240688600577414,23.3106
9.345697600394487,23.3104
9.4507673997432,23.3085
9.540763599798083,23.3085
9.645694199949503,23.3097
9.750764600001276,23.3089
9.840697799809277,23.3089
9.945767300203443,23.3072
10.050991700030863,23.3085
10.15566710010171,23.3093
10.245626900345087,23.3093
10.350698299705982,23.31
10.455534799955785,23.3078
10.545623400248587,23.3078
10.650589699856937,23.3076
10.75563760008663,23.3085
10.845613900572062,23.31
10.95057910028845,23.3097
11.05560929980129,23.307
11.14565910026431,23.307
11.250775800086558,23.3068
11.35560640040785,23.3068
11.445618600584567,23.3074
11.550739699974656,23.3076
11.65575070027262,23.3089
11.760822400450706,23.3083
11.850590200163424,23.3083
11.955635700374842,23.3097
12.060759600251913,23.3085
12.150613999925554,23.3085
12.255595600232482,23.3097
12.36062499973923,23.3095
12.450463199988008,23.3089
12.555707899853587,23.3063
12.66061760019511,23.3066
12.750703500583768,23.3078
12.855721800588071,23.3083
12.960624099709094,23.3083
13.065620600245893,23.3083
13.155716800130904,23.3083
13.260630900040269,23.3082
13.365547000430524,23.3097
13.4556058999151,23.3104
13.56062430050224,23.3091
13.665377900004387,23.308
13.75550079997629,23.3085
13.860591200180352,23.3082
13.965517899952829,23.3082
14.055574400350451,23.3087
14.1607153005898,23.3089
14.2656425004825,23.3104
14.355348899960518,23.3102
14.460653600282967,23.3102
14.56551169976592,23.3099
14.67053270060569,23.3093
14.760534000582993,23.3085
14.865429400466383,23.3074
14.970692900009453,23.3089
15.060648799873888,23.3099
15.165581500157714,23.3106
15.270525299943984,23.3115
15.36060450039804,23.3106
15.465449799783528,23.3072
15.57046930026263,23.3063
15.66044140048325,23.3089
15.765318100340664,23.3093
15.870450899936259,23.3078
15.975282000377774,23.3082
16.065417700447142,23.3104
16.170488600619137,23.3104
16.275454400107265,23.3082
16.365448200143874,23.3078
16.47040200047195,23.3099
16.575616700574756,23.3104
16.665406700223684,23.3087
16.770463700406253,23.3078
16.875430299900472,23.3082
16.9654191005975,23.3085
17.070401799865067,23.3089
17.175437300466,23.3089
17.265359500423074,23.3083
17.370282400399446,23.3076
17.475420800037682,23.3093
17.580458600074053,23.3097
17.6705064997077,23.3102
17.775380900129676,23.3102
17.880432300269604,23.3085
17.970419500023127,23.3097
18.075270700268447,23.3112
18.180505899712443,23.3112
18.270395600236952,23.3099
18.375354699790478,23.3097
18.480509200133383,23.3095
18.570353800430894,23.3089
18.67533260025084,23.3114
18.780420100316405,23.311
18.870469700545073,23.308
18.975339299999177,23.3089
19.080223700031638,23.3087
19.18543830048293,23.3085
19.2753296000883,23.3097
19.3803428998217,23.3104
19.485351799987257,23.3097
19.575323699973524,23.308
19.680311400443316,23.311
19.78529390040785,23.3125
19.87541070021689,23.3106
19.98020249977708,23.3091
20.085338599979877,23.3087
20.175398900173604,23.3099
20.280334699898958,23.3095
20.385276100598276,23.3085
20.475255800411105,23.3087
20.58016320038587,23.3091
20.685297300107777,23.3112
20.79029619973153,23.3108
20.880124700255692,23.3121
20.985272999852896,23.3106
21.090343600139022,23.3093
21.180276799947023,23.3108
21.285308400169015,23.3095
21.390284400433302,23.3089
21.48030690010637,23.3087
21.585249700583518,23.3087
21.690286700613797,23.3095
21.780247800052166,23.3097
21.885200200602412,23.31
21.990290000103414,23.3099
22.080252200365067,23.3102
22.185377299785614,23.3106
22.290235300548375,23.3089
22.39524419978261,23.3095
22.485150899738073,23.31
22.590249800123274,23.3106
22.695300900377333,23.311
22.785186300054193,23.3104
22.890093000605702,23.3108
22.99521220009774,23.3087
23.085204700008035,23.308
23.19023449998349,23.3093
23.29518960043788,23.3089
