position,voltage_mean,voltage_std,n_samples
1.99980162968841,0.8499837875,0.00023146507262165831,16
2.00483718375195,0.8503005,0.00016651326523734535,16
2.00941496017335,0.850144075,0.0001665539233251406,16
2.01422162541581,0.85007921875,0.000196085358386188,16
2.01857051301614,0.85016585,0.0002177495120545612,16
2.02291940061647,0.8503289187499999,0.0001559570783050328,16
2.02749717703787,0.8501211874999999,0.00019472394201471252,16
2.03253273110141,0.8502074312500001,0.00018920851499981236,16
2.03711050752281,0.8500211687500001,0.00021240677578278786,16
2.04191717276528,0.8501152125,0.00025560363083052863,16
2.04672383800775,0.8500559000000001,0.0001444865088857679,16
2.05153050325022,0.8502147062500001,0.00020982394843281318,16
2.05633716849269,0.8498615625,0.0001849716325379335,16
2.06091494491409,0.8499517375,0.00018699642668712005,16
2.06572161015656,0.85031983125,0.00024431451992960944,16
2.07029938657796,0.85003903125,0.0001802538478048109,16
2.07487716299936,0.85006339375,0.00017208572162134625,16
2.07945493942076,0.8500918749999999,0.0002147336213195256,16
2.08357493820002,0.8500600062500001,0.00018299352607657158,16
2.08838160344249,0.8501010062500001,0.00022111028772071227,16
2.09318826868496,0.8501559875,0.0002673428928244493,16
2.09799493392743,0.8500345,0.00018958898306599374,16
2.1028015991699,0.85040385,0.00023532683920454803,16
2.10760826441237,0.85027588125,0.0002713980822029369,16
2.11264381847591,0.8503950625,0.00016420261826096595,16
2.11745048371838,0.84992489375,0.00019139819574890692,16
2.12225714896084,0.8500575625,0.00024550220690200094,16
2.12706381420331,0.8502497124999999,0.00018450475222538668,16
2.13164159062471,0.850351525,0.00016522344151178965,16
2.13621936704611,0.8502636937499999,0.0002480407589206476,16
2.14102603228858,0.85005785,0.00015198245375700283,16
2.14560380870998,0.8503380125,0.00021196724061455416,16
2.15041047395245,0.85017596875,0.0002006098256527767,16
2.15521713919492,0.850444025,0.0002520589774735205,16
2.16025269325846,0.8506005125,0.0001660161244992393,16
2.165288247322,0.8505400375000001,0.00020428041350983826,16
2.17009491256447,0.85048211875,0.00022551099812079392,16
2.17490157780694,0.8502956312500001,0.00016284618017760907,16
2.17993713187048,0.850328725,0.00019415849678806272,16
2.18497268593402,0.8502931,0.00014031206291691096,16
2.18932157353435,0.850586225,0.00022974844259537145,16
2.19412823877682,0.850494325,0.00016679917753094332,16
2.19847712637715,0.8504507625000001,0.00021512648859160467,16
2.20282601397748,0.8502890562500001,0.00016948502134683856,16
2.20740379039888,0.85025805625,0.00019196946036006876,16
2.21243934446242,0.85051116875,0.0002177495456905582,16
2.21701712088382,0.8505542875000001,0.0001662621419438258,16
2.22159489730522,0.85042086875,0.00016738431347780426,16
2.22617267372662,0.8502168499999999,0.00031948334268003015,16
2.23097933896908,0.85011498125,0.000152141004576157,16
2.23532822656941,0.8501906625,0.000118494387393455,16
2.24036378063295,0.85047431875,0.0002289320975167935,16
2.24494155705435,0.8502399812499999,0.00017742456220444327,16
2.24974822229682,0.8502710437500001,0.0002781074903898344,16
2.25432599871822,0.85027455,0.0002135117707528187,16
2.25913266396069,0.8500941000000001,0.00018822491532739536,16
2.26371044038209,0.850145725,0.0001258753326708526,16
2.26805932798242,0.8502213875,0.00015682006358802014,16
2.27309488204596,0.85037730625,0.00020167159712248492,16
2.27790154728843,0.85026788125,0.0002353603811677715,16
2.2827082125309,0.850476325,0.00016512923915830316,16
2.2872859889523,0.8505630625,0.00020500254228606433,16
2.29232154301584,0.8503257375,0.0002596365341082688,16
2.29689931943724,0.850520775,0.00019321824609751568,16
2.30170598467971,0.8503340937499999,0.00022759373472467463,16
2.30651264992218,0.8506281,0.00021323715963686494,16
2.31131931516465,0.8505975875,0.00023362078748209107,16
2.31612598040712,0.85019674375,0.00020401737355171367,16
2.32093264564959,0.850286775,0.0001660990235522206,16
2.32596819971313,0.85059461875,0.0001575901853651964,16
2.33123264259774,0.8504492312499999,0.00022456325867879697,16
2.33649708548235,0.8505242125,0.00015329277084634538,16
2.34153263954588,0.85067595625,0.00018163574458497173,16
2.34656819360942,0.85059308125,0.000183946942821673,16
2.35160374767296,0.8507533875,0.00018373300899334643,16
2.3566393017365,0.85061466875,0.00015395094883902496,16
2.36167485580004,0.8504951375,0.00021410949849024597,16
2.36693929868465,0.85060475625,0.00014713192196438212,16
2.37220374156926,0.85057854375,0.00018444729927795817,16
2.37701040681173,0.85017558125,0.00019274200443452044,16
2.38204596087527,0.850131925,9.911957109974891e-05,16
2.38685262611774,0.8501803625000001,0.00024029617889961144,16
2.39188818018128,0.8504201687499999,0.00025341561395944665,16
2.39692373424482,0.8506371625,0.00014746608879246607,16
2.40195928830836,0.85076513125,0.00013517299433850178,16
2.4069948423719,0.85020849375,0.00017255971237787904,16
2.41203039643544,0.8504743375,0.0001368671293399015,16
2.41706595049898,0.8505128500000001,0.00026844202586405875,16
2.42210150456252,0.85068905625,0.0001402309433075887,16
2.42713705862606,0.8504619,0.0002299391196599776,16
2.43194372386853,0.8507327,0.00015675983222750763,16
2.43652150028993,0.850523675,0.0001659397650504536,16
2.4413281655324,0.85042248125,0.0001984541830585659,16
2.4459059419538,0.85046353125,0.00014178103592664925,16
2.45071260719626,0.85017434375,0.0002277469510464114,16
2.4557481612598,0.8504926875000001,0.00018794725614849415,16
2.46078371532334,0.85025178125,0.00020107728370811858,16
2.46581926938688,0.85003694375,0.00020815810988509772,16
2.47085482345042,0.850338075,0.00024092741256443557,16
2.47566148869289,0.850574175,0.0002227181472736392,16
2.48069704275643,0.8505054937500001,0.00020336238119656746,16
2.4855037079989,0.8504122937499999,0.00018431867942761385,16
2.49076815088351,0.85053546875,0.0001710495276182872,16
2.49580370494705,0.8509263375,0.00019585300889633702,16
2.50061037018952,0.8507658,0.00018858823863115127,16
2.50564592425306,0.8505590875,0.00017706583124293761,16
2.51045258949553,0.85055084375,0.00023613041144871562,16
2.51548814355907,0.85091038125,0.00018117720337678672,16
2.52029480880154,0.85072249375,0.0002012210428507178,16
2.52533036286508,0.85090253125,0.00019270699493903807,16
2.53036591692862,0.8505088875,0.0002395827750355928,16
2.53540147099216,0.8504181625,0.00018708106823981969,16
2.5404370250557,0.85014175625,0.00017285619011459576,16
2.54547257911924,0.85046335,0.0001662024706495063,16
2.55027924436171,0.85049291875,0.0001470346227030898,16
2.55508590960418,0.850499525,9.848691220157805e-05,16
2.55966368602557,0.85083476875,0.0001231677246621022,16
2.56447035126804,0.8505745250000001,0.000233679907940341,16
2.56927701651051,0.850552,0.00020439315668582654,16
2.57431257057405,0.8505174499999999,0.00014806917724497943,16
2.57911923581652,0.8502435625,0.00026025962968494307,16
2.58392590105899,0.8504488875,0.000169453101458034,16
2.5891903439436,0.8504713875000001,0.00017305118417319915,16
2.59445478682821,0.8503187375,0.00020939238845706356,16
2.59949034089175,0.85052505625,0.0001712118861555373,16
2.60452589495529,0.85080405625,0.00018839542845020286,16
2.60956144901883,0.85094235625,0.00017401579658449947,16
2.61459700308237,0.85133449375,0.00011089759053261045,16
2.61940366832484,0.851044675,0.00018513482755818704,16
2.62421033356731,0.8510732999999999,0.00016208884909208756,16
2.62901699880978,0.85106033125,0.00015128401567396049,16
2.63405255287332,0.85093485,0.00016342721621565904,16
2.63931699575793,0.8508252062499999,0.00015932548630378547,16
2.6441236610004,0.85054115,0.00022625381212258767,16
2.64893032624287,0.8507757874999999,0.0002661859802727316,16
2.65396588030641,0.85105455625,0.00016296156743520374,16
2.65900143436995,0.85074045,0.0001933191499826094,16
2.66380809961242,0.8507157875,0.00018218489191956775,16
2.66861476485488,0.85050269375,0.00018790651089289567,16
2.67365031891842,0.8507574499999999,0.00020231530466082102,16
2.67868587298196,0.85094221875,0.00016570809130345767,16
2.68326364940336,0.8507258124999999,0.00015798244710647032,16
2.68807031464583,0.85042958125,0.00013434972654768868,16
2.69310586870937,0.85066404375,0.0002134291626299979,16
2.69791253395184,0.8506631125,0.00019462549895568997,16
2.70294808801538,0.8506897250000001,0.00010494077794167235,16
2.70798364207892,0.8507477375,0.00015993542398027766,16
2.71301919614246,0.8509307875000001,0.0002646079573515381,16
2.718054750206,0.85092378125,0.00019754971279007375,16
2.72286141544847,0.8508583750000001,0.00015843885453070014,16
2.72789696951201,0.85102573125,0.00019029578857251967,16
2.73293252357555,0.85099069375,0.00015222646972829575,16
2.73796807763909,0.85086815625,0.0001855521354254289,16
2.74254585406049,0.85090615,0.0001342566199485135,16
2.74735251930296,0.8509060749999999,0.00018173417572101352,16
2.7523880733665,0.850591475,0.00018932041127411924,16
2.75742362743004,0.8509052125,0.00015717586438046937,16
2.76200140385144,0.8507849125,0.0001569489760837864,16
2.76703695791498,0.851015675,0.00016780630388934018,16
2.77207251197852,0.85090015625,0.00020358455850319883,16
2.77710806604205,0.85066061875,0.00011795081718002141,16
2.78191473128452,0.8506873687500001,0.00022803090174017322,16
2.78717917416913,0.8506017,0.0002673168999520838,16
2.79221472823267,0.850655825,0.00017018176128775047,16
2.79725028229621,0.85048676875,0.00018486492947133437,16
2.80205694753868,0.85051048125,0.00016405840125832425,16
2.80663472396008,0.85049425625,0.0002304106089374732,16
2.81189916684469,0.85045150625,0.00015634669595465163,16
2.81670583208716,0.8506217125,0.00021930961810587684,16
2.8217413861507,0.8504377,0.00017708749250017243,16
2.82677694021424,0.85041066875,0.00013899259745914216,16
2.83158360545671,0.85052691875,0.00017876427641851325,16
2.83639027069918,0.85022919375,0.000159909218264418,16
2.84119693594165,0.8505812937499999,0.00019949001374989833,16
2.84646137882626,0.8505975625,0.0001847869376978462,16
2.85172582171087,0.85061135,0.00019532060503182636,16
2.85676137577441,0.8506947437500001,0.0001666302192308885,16
2.86133915219581,0.8506668000000001,0.0001869977005206112,16
2.86637470625935,0.85084340625,0.00023607513493788617,16
2.87118137150182,0.85050938125,0.00014972871392435018,16
2.87621692556536,0.85089805625,0.00021068785848011505,16
2.8812524796289,0.85068214375,0.00020143331082753235,16
2.88605914487136,0.85064635625,0.00016603104366635734,16
2.89086581011383,0.8507124187499999,0.00016284244770155864,16
2.89590136417737,0.85074360625,0.00022467937007197362,16
2.90070802941984,0.850754125,0.00016059216006706074,16
2.90551469466231,0.850602075,0.00021009710106280254,16
2.91032135990478,0.8505623499999999,0.00015238747898040664,16
2.91535691396832,0.850748375,0.0001322111025027807,16
2.91993469038972,0.8505472062499999,0.00012559423985970364,16
2.92474135563219,0.8506227937499999,0.00015073233092451605,16
2.92931913205359,0.8507066000000001,0.00017494926050142808,16
2.93412579729606,0.8505235875,0.00023327211544407764,16
2.93893246253853,0.85063284375,0.00015342386128284466,16
2.94396801660207,0.8507279937500001,0.00022220870108062186,16
2.94877468184454,0.85078260625,0.00016857010584899653,16
2.95381023590808,0.85076881875,0.00016382269462268263,16
2.95838801232948,0.85114138125,0.00017542757842892864,16
2.96319467757195,0.85130505,0.00021101353925753982,16
2.96800134281442,0.8509635625,0.00015454375543434077,16
2.97280800805689,0.85111793125,0.00015346079596573452,16
2.97784356212043,0.8510258625,0.00020494979835011825,16
2.98242133854183,0.85097464375,0.0001896947316372899,16
2.9872280037843,0.85109048125,0.00022907461998971228,16
2.99203466902676,0.8508470000000001,0.00013681012389439592,16
2.9970702230903,0.8510297875,0.0001659937042292565,16
3.00210577715384,0.8508687125,0.00021667591258316796,16
3.00691244239631,0.85125728125,0.0005298687823635608,16
3.01171910763878,0.8512391562499999,0.000387960784050306,16
3.01675466170232,0.8510026937499999,0.0004136685168536862,16
3.02156132694479,0.851343025,0.00017472310057631288,16
3.02659688100833,0.8511904499999999,0.000360878163304468,16
3.0314035462508,0.8515138999999999,0.00039684370034057164,16
3.03643910031434,0.8513679125,0.00027469341290565173,16
3.04170354319895,0.85207766875,0.00023995077546954416,16
3.04628131962035,0.85212440625,0.0002806040258726398,16
3.05108798486282,0.852991025,0.0003033240418677748,16
3.05612353892636,0.85306875625,0.00031851764073743483,16
3.0611590929899,0.8537061437500001,0.00027299315918340546,16
3.0657368694113,0.85413954375,0.00025893058666549406,16
3.07054353465377,0.8543098,0.00040217668225546444,16
3.07535019989624,0.85461845,0.00036794255665795254,16
3.08038575395978,0.85448829375,0.0001950596590429123,16
3.08542130802332,0.85500669375,0.00025435935816465853,16
3.09045686208686,0.85521225625,0.00031228817614656,16
3.0954924161504,0.855548875,0.00032804936080565013,16
3.10029908139286,0.8560369937500001,0.00020559157165587347,16
3.10487685781426,0.85590850625,0.00024329634827907113,16
3.10968352305673,0.8564745874999999,0.00021921214004647262,16
3.11471907712027,0.85679705625,0.0003083852318301367,16
3.11952574236274,0.856812875,0.0002061423673702165,16
3.12456129642628,0.85712149375,0.00026116554967287254,16
3.12959685048982,0.85712991875,0.0002637202760946568,16
3.13440351573229,0.85754790625,0.0003040535776568628,16
3.13943906979583,0.8576406812499999,0.00017957029688519516,16
3.14401684621723,0.85767781875,0.00017912524675053215,16
3.14905240028077,0.8545066375000001,0.002212930347377377,16
3.15385906552324,0.8531345374999999,0.00026331613099799314,16
3.15866573076571,0.8534441875000001,0.00033085959800761193,16
3.16347239600818,0.8536450375,0.0001769969945896001,16
3.16827906125065,0.8538882625,0.00020665767247731215,16
3.17308572649312,0.8534974,0.0004203640669110361,16
3.17812128055666,0.8539431249999999,0.00031184364371427667,16
3.18292794579913,0.8542288,0.00017972045306530917,16
3.18796349986267,0.85470889375,0.0002061332835471784,16
3.19277016510514,0.8547429,0.00024342205888127055,16
3.19780571916868,0.85488998125,0.00025045347426905955,16
3.20261238441115,0.855124325,0.00025048854389972256,16
3.20764793847468,0.85524428125,0.00020226216038457702,16
3.21268349253822,0.85582986875,0.00019828804716482364,16
3.21771904660176,0.85613435,0.0002688787366081565,16
3.2227546006653,0.8545604375,0.002251820334161624,16
3.22824793237098,0.85172420625,0.00020754078354853252,16
3.23351237525559,0.852246825,0.0002798062890197607,16
3.23854792931913,0.8519736062500001,0.00036977288886008616,16
3.24358348338267,0.85229034375,0.00031872904042608193,16
3.24907681508835,0.85248971875,0.00022794078512508592,16
3.25457014679403,0.8528990062499999,0.0002872179974965607,16
3.25960570085757,0.85234598125,0.000378631947309573,16
3.26487014374218,0.85290510625,0.00044948933867882985,16
3.26990569780572,0.8529131,0.00018376459125740236,16
3.2753990295114,0.8528368,0.00018714922855838132,16
3.28043458357494,0.85285425625,0.000560880516430148,16
3.28569902645955,0.8528111875,0.000358603380970886,16
3.29073458052309,0.85316409375,0.00018331356151669845,16
3.29622791222877,0.85337240625,0.0002083259689427453,16
3.30149235511338,0.8533673125,0.0002951400173540596,16
3.30698568681906,0.85271550625,0.0003556091929153878,16
3.31225012970367,0.85296544375,0.00026038165250444063,16
3.31774346140934,0.8531836374999999,0.00018054365079877508,16
3.32277901547288,0.85327595,0.00031018346990127594,16
3.32781456953642,0.8534515125,0.0003012560577710458,16
3.3333079012421,0.85380991875,0.0001955774533872405,16
3.33834345530564,0.8539284812500001,0.00021719523826142014,16
3.34337900936918,0.8542731312499999,0.0002477252831231183,16
3.34841456343272,0.8526931625,0.00038700599296878483,16
3.3539078951384,0.8530341,0.00017142817373465733,16
3.35917233802301,0.853232375,0.0002601255141753703,16
3.36443678090762,0.8531930125,0.00025316977968102995,16
3.36924344615009,0.85357704375,0.0002465322163753571,16
3.3745078890347,0.85320879375,0.0002552300224032072,16
3.37977233191931,0.8535018875,0.00016279911653246322,16
3.38480788598285,0.85366970625,0.0002319505590334657,16
3.39007232886746,0.8533137375000001,0.0004446224787319517,16
3.39533677175207,0.8529429562499999,0.0002722268331941914,16
3.40060121463668,0.8531906812500001,0.00016826043139561153,16
3.40563676870022,0.8533984125,0.00026864287370737184,16
3.41044343394269,0.85372935,0.00022216139122268987,16
3.4157078768273,0.85405704375,0.00021251571991486547,16
3.42074343089084,0.8538134187499999,0.0002515015810555486,16
3.42623676259652,0.85388556875,0.00018530081192060833,16
3.43150120548112,0.8534530124999999,0.00028011441161379864,16
3.4369945371868,0.85380180625,0.00029688165038602784,16
3.44225898007141,0.8540726625,0.0002170095674014018,16
3.44729453413495,0.8544935250000001,0.00016875034629593863,16
3.45278786584063,0.8548071937499999,0.00021516690460185017,16
3.45828119754631,0.8550353687500001,0.000268957198543616,16
3.46354564043092,0.85475838125,0.00021271902600247778,16
3.46858119449446,0.85492314375,0.00018723324680979819,16
3.473616748558,0.8550925,0.00013836227809631778,16
3.47911008026368,0.8548909062500001,0.00035606911279404064,16
3.48414563432722,0.8550040999999999,0.00024049563925361057,16
3.4896389660329,0.8550957124999999,0.00017467077558582078,16
3.49490340891751,0.8550606437499999,0.00022992303866932196,16
3.49993896298105,0.8553817125000001,0.00027873825059319225,16
3.50543229468673,0.85508246875,0.00021988423010402326,16
3.51092562639241,0.8549978437500001,0.00014848579043442818,16
3.51619006927702,0.85529595,0.00018878796638028593,16
3.52122562334056,0.85544856875,0.00022405197142278023,16
3.52649006622517,0.8554325125,0.0003618001932610779,16
3.53152562028871,0.8557299624999999,0.00018765814622273935,16
3.53679006317332,0.85575369375,0.00022733684388136696,16
3.54205450605792,0.8556766187499999,0.00021829195821980582,16
3.54709006012146,0.8556532875,0.0001910164059544461,16
3.552125614185,0.85605924375,0.00019755498908136457,16
3.55716116824854,0.8561659312500001,0.00016157732173308696,16
3.56242561113315,0.8560480687500001,0.0002860586013362384,16
3.56746116519669,0.85611683125,0.0002641634501562203,16
3.57249671926023,0.8563029875,0.00022345487205194278,16
3.57776116214484,0.8561041812499999,0.00021434175461966016,16
3.58302560502945,0.8559617625,0.00023189287902768398,16
3.58806115909299,0.8559753625,0.00016529296292870679,16
3.5933256019776,0.85645153125,0.0001556077348605818,16
3.59813226722007,0.8562509062499999,0.0001421446818770849,16
3.60339671010468,0.856388975,0.00025204169421941415,16
3.60866115298929,0.85626674375,0.000250981841894877,16
3.61369670705283,0.8558862375,0.00017976534661539047,16
3.61873226111637,0.8562252875,0.0001599716727853812,16
3.62399670400098,0.8560998750000001,0.00017024435930450504,16
3.62926114688559,0.8560966125,0.00021604080307606558,16
3.63429670094913,0.85634846875,0.0002483356667867851,16
3.63956114383374,0.856208475,0.0001659828737400362,16
3.64459669789728,0.85644640625,0.0002662249294974878,16
3.64986114078188,0.85654005,0.0001607027029953205,16
3.65466780602435,0.8567750999999999,0.00029362023516781005,16
3.65970336008789,0.85664576875,0.00017838105182008362,16
3.66473891415143,0.85689035625,0.00019880281049557472,16
3.67000335703604,0.8570290625,0.00024296904348857952,16
3.67503891109958,0.85686969375,0.00022165806287148627,16
3.67984557634205,0.85704330625,0.00015248571026800256,16
3.68465224158452,0.85725248125,0.0001539483769756653,16
3.68968779564806,0.8570304249999999,0.0003465545546880052,16
3.6947233497116,0.85676398125,0.00022119927446409004,16
3.69953001495407,0.8571125125,0.0002781320254730705,16
3.70456556901761,0.8568342375,0.0001916876654710724,16
3.70937223426008,0.8569815625,0.00018686768004058093,16
3.71440778832362,0.8570035062500001,0.00021099311146559896,16
3.71944334238716,0.8569575375,0.00024182898367185103,16
3.7244788964507,0.8573198062499999,0.0001710389556093402,16
3.72974333933531,0.8574172125,0.0001795157300733039,16
3.73477889339885,0.85713306875,0.00023777602307304335,16
3.74004333628346,0.857311,0.0001783517031037301,16
3.745078890347,0.85733305,0.00023167324241266368,16
3.74988555558947,0.8572507,0.00020773586594519613,16
3.75514999847408,0.8575832125,0.00021819516743904453,16
3.76041444135868,0.85734206875,0.0001486019839989935,16
3.76544999542222,0.8576157499999999,0.00015632442227623373,16
3.77025666066469,0.85759979375,0.0002150806809919101,16
3.7755211035493,0.8574640812500001,0.00011415829042796029,16
3.78032776879177,0.8572623875,0.00023301844314077924,16
3.78513443403424,0.8573821500000001,0.00017464393419181328,16
3.78994109927671,0.8572289000000001,0.00014633156699768297,16
3.79497665334025,0.8572871750000001,0.00019177888798039902,16
3.80001220740379,0.85742315,0.00021166714435641023,16
3.80481887264626,0.8573756812500001,0.00023042105269145983,16
3.80962553788873,0.85749268125,0.00018702859480154358,16
3.8144322031312,0.85773489375,0.0002083569457348097,16
3.81946775719474,0.8578826749999999,0.00018444370245416058,16
3.82450331125828,0.85747566875,0.00018463516295234823,16
3.82930997650075,0.8575907125,0.00014042745402431398,16
3.83457441938536,0.85725679375,0.00021580365343509665,16
3.83938108462783,0.85755841875,0.00017005448472016174,16
3.84441663869137,0.8575221625,0.00026078069300419185,16
3.84922330393384,0.8574673562499999,0.00022447970389533238,16
3.85448774681845,0.85814145,0.00010766776444230045,16
3.85952330088199,0.85801881875,0.0002374734648827846,16
3.86455885494552,0.85767121875,0.00022572588248455591,16
3.86936552018799,0.8575939499999999,0.0002281363599911335,16
3.87440107425153,0.85786973125,0.00022062439721942746,16
3.87943662831507,0.8577277125,0.00014102226719120837,16
3.88447218237861,0.8576026187500001,0.00021934718831897272,16
3.88950773644215,0.857790375,0.00024216539931418428,16
3.89454329050569,0.85771684375,0.00020733927802260335,16
3.8998077333903,0.85790806875,0.000180496027375777,16
3.90484328745384,0.85827245,0.0001694691859896639,16
3.91010773033845,0.85822085625,0.00017989681059134998,16
3.91491439558092,0.8582038562500001,0.0002073884970554899,16
3.91994994964446,0.85818256875,0.00014706516293276392,16
3.924985503708,0.858259975,0.00022366350982000157,16
3.93024994659261,0.85819485625,0.0002579993022489397,16
3.93528550065615,0.857869275,0.00025302569410041515,16
3.94032105471969,0.85797065625,0.0002087620444691562,16
3.94512771996216,0.858385225,0.00022786288777463683,16
3.9501632740257,0.85821693125,0.0002173411567063155,16
3.95519882808924,0.8578941875,0.00017410325196202402,16
3.96023438215278,0.8582057875,0.00010187934576620163,16
3.96526993621632,0.8583177,9.121896047422766e-05,16
3.97030549027986,0.85859575625,0.00016936761411478438,16
3.97511215552232,0.8583950125,0.00011174730911188222,16
3.98014770958586,0.8582946250000001,0.00022899414430286322,16
3.9851832636494,0.8582390312499999,0.00016136526391525072,16
3.99021881771294,0.85806444375,0.00016031141166784188,16
3.99502548295541,0.8579060624999999,0.0002018758587443189,16
4.00006103701895,0.8578746562499999,0.00010814033688193442,16
4.00532547990356,0.85806583125,0.0001976081467157586,16
4.0103610339671,0.8580737,0.00017089863589273894,16
4.01562547685171,0.8582623,0.000242693384232055,16
4.02043214209418,0.8581313125000001,0.00023508272978623989,16
4.02546769615772,0.85841519375,0.00021110033002329112,16
4.03027436140019,0.858324525,0.00022879125720840396,16
4.03530991546373,0.85811215,0.00019035868117845257,16
4.04034546952727,0.85830736875,0.0002075138420646683,16
4.04538102359081,0.8583520375,0.00022564837378929252,16
4.05064546647542,0.85829446875,0.0001959912457188697,16
4.05545213171789,0.8581596125000001,0.00015922288574119335,16
4.06025879696036,0.85841964375,0.00021476770581476797,16
4.0652943510239,0.8579774124999999,0.00028358854189432643,16
4.07032990508744,0.8580705937499999,0.00015067531511810155,16
4.07536545915098,0.8582960687500001,0.0001686659039297587,16
