Time,Temperature(°C)
11.753499099984765,23.2678
11.843439499847591,23.268
11.948413900099695,23.2699
12.053416999988258,23.2685
12.158509399741888,23.2668
12.248312200419605,23.2684
12.353316300548613,23.2688
12.458255800418556,23.2689
12.548299100250006,23.2682
12.653451399877667,23.2663
12.758229999803007,23.268
12.84847140032798,23.2693
12.953368700109422,23.2672
13.058443800546229,23.2678
13.148408999666572,23.267
13.253172299824655,23.2672
13.358198500238359,23.268
13.463355500251055,23.2674
13.55340680014342,23.2697
13.658434600569308,23.2685
13.763416400179267,23.2668
13.853276900015771,23.2672
13.958333699963987,23.2693
14.06339310016483,23.2697
14.153223300352693,23.2688
14.25831890013069,23.268
14.36320300027728,23.2695
14.453290600329638,23.2699
14.558413700200617,23.2691
14.663511499762535,23.271
14.753100899979472,23.2697
14.858380700461566,23.2684
14.963359599933028,23.267
15.068280699662864,23.2678
15.158375999890268,23.2699
15.263350499793887,23.2689
15.368402699939907,23.2676
15.458398600108922,23.2695
15.563222900032997,23.2695
15.668241600506008,23.2678
15.758341600187123,23.2685
15.86308990046382,23.2697
15.968276999890804,23.2689
16.058221800252795,23.2676
16.16332869976759,23.2678
16.268218399956822,23.2682
16.373215000145137,23.2678
16.463284600526094,23.267
16.56828649993986,23.2685
16.673192899674177,23.2714
16.763025799766183,23.2684
16.868410700000823,23.2678
16.97333179973066,23.2689
17.06315440032631,23.2691
17.168248800560832,23.2704
17.273210000246763,23.2697
17.363141200505197,23.268
17.46818820014596,23.2685
17.573147100396454,23.2685
17.66317810025066,23.2688
17.768254900351167,23.2674
17.873155700042844,23.268
17.978014300577343,23.2685
18.068015600554645,23.2676
18.173257400281727,23.2676
18.278153100050986,23.2668
18.368167500011623,23.2665
18.473149199970067,23.2668
18.57821559999138,23.2674
18.66814270056784,23.2668
18.773225899785757,23.2667
18.878286899998784,23.2682
18.967955799773335,23.2699
19.073114399798214,23.2691
19.178162300027907,23.2682
19.268097300082445,23.2688
19.37294859997928,23.2699
19.478150499984622,23.2693
19.582927400246263,23.2688
19.673076800070703,23.2674
19.77818839997053,23.2678
19.883123899810016,23.2682
19.973061599768698,23.2667
20.078100600279868,23.2678
20.183062099851668,23.2701
20.273037800565362,23.2684
20.37792280036956,23.2674
20.482991499826312,23.2693
20.57305010035634,23.2701
20.677915300242603,23.2704
20.78317689988762,23.2699
20.87299820035696,23.2706
20.977925900369883,23.2701
21.083031999878585,23.2691
21.18795059993863,23.2691
21.278175000101328,23.2688
21.382885900326073,23.2676
21.488154400140047,23.2682
21.578169099986553,23.2695
21.683008399792016,23.2688
21.788163299672306,23.2688
21.878000300377607,23.268
21.9830290004611,23.2682
22.087956599891186,23.2688
22.17790970019996,23.2682
22.282982899807394,23.2691
22.387994199991226,23.2684
22.49300550017506,23.2676
22.58298380021006,23.268
22.687984500080347,23.2668
22.79306219983846,23.2674
22.882954999804497,23.2688
22.987924300134182,23.2685
23.092955200001597,23.2695
23.182983299717307,23.2706
23.28797580022365,23.2695
23.393003599718213,23.2689
23.48302729986608,23.2682
23.588036799803376,23.2672
23.692961200140417,23.2672
23.783038600347936,23.268
23.887948100455105,23.2684
23.992934400215745,23.2676
24.082921200431883,23.2674
24.187898700125515,23.2676
24.2930431002751,23.2695
24.382895899936557,23.2693
24.48775350023061,23.2688
24.592845500446856,23.2685
24.697907900437713,23.2665
24.787833199836314,23.2663
24.89293450023979,23.2663
24.9979031002149,23.2674
25.087889900431037,23.2685
25.192889099940658,23.2697
25.29788860026747,23.2697
25.38790540024638,23.2689
25.492836199700832,23.2691
25.59793180041015,23.2691
25.688011299818754,23.2688
25.79283499997109,23.2678
25.898025000467896,23.2695
25.987816800363362,23.2708
26.092831700108945,23.2701
26.197891400195658,23.2685
26.302862799726427,23.2682
26.39292520005256,23.2697
26.497786500491202,23.2703
26.602921600453556,23.271
26.6929285004735,23.2689
26.79776250012219,23.2676
26.902943099848926,23.2689
26.992847200483084,23.2685
27.09773869998753,23.2676
27.202681500464678,23.2688
27.29277510009706,23.2693
27.397919399663806,23.2676
27.502805800177157,23.2691
27.592908800579607,23.2676
27.69783640000969,23.2667
27.80279969982803,23.2699
27.90790790040046,23.2697
27.997627399861813,23.2695
28.10287529975176,23.2684
28.207794800400734,23.2672
28.297700200229883,23.268
28.402785999700427,23.2676
28.507799199782312,23.2661
28.597795699723065,23.2649
28.702888700179756,23.2668
28.80778650008142,23.2678
28.897851400077343,23.267
29.002764300443232,23.267
29.107646900229156,23.2682
29.2127050999552,23.2701
29.30271949991584,23.2697
29.4076732005924,23.2693
29.512871900573373,23.2693
29.602726199664176,23.2689
29.707825999706984,23.2684
29.812746999785304,23.2685
29.902844799682498,23.2691
30.007678399793804,23.2699
30.11279460042715,23.2685
30.202825400047004,23.268
30.30777700059116,23.2688
30.412885599769652,23.2684
30.502705300226808,23.2691
30.60783699993044,23.2697
30.71282329969108,23.2695
30.817700400017202,23.2684
30.907827800139785,23.2684
31.012778599746525,23.2682
31.117541200481355,23.2672
31.207832800224423,23.2672
31.312549400143325,23.2682
31.417582700029016,23.2682
31.50765770021826,23.2688
31.61265330016613,23.267
31.717786299996078,23.2672
31.80776910018176,23.2689
31.91274129971862,23.2678
32.01765769999474,23.2689
32.1226519998163,23.2691
32.21262220013887,23.2676
32.31763279996812,23.2699
32.42251109983772,23.2706
32.51264819968492,23.2678
32.61752170044929,23.2682
32.722624599933624,23.2689
32.81259460002184,23.2682
32.917519999668,23.2682
33.02260799985379,23.2688
33.112415600568056,23.2682
33.21748120058328,23.2685
33.32239940017462,23.2691
33.412528299726546,23.2688
33.517626100219786,23.2678
33.62260020058602,23.2684
33.712469699792564,23.2693
33.81755890045315,23.2699
33.92278110049665,23.2701
34.02744089998305,23.2688
34.11748949997127,23.2685
34.222528600133955,23.2689
34.327409700490534,23.2674
34.41763520054519,23.2674
34.522633500397205,23.2685
34.62745099980384,23.2685
34.71753029990941,23.2699
34.82254379987717,23.2701
34.927490999922156,23.2693
35.01771119982004,23.2691
35.12242790032178,23.2685
35.22757040057331,23.2703
35.317442200146616,23.2708
35.42253990005702,23.2697
35.52756050042808,23.2682
35.632567999884486,23.2684
35.722468400374055,23.2684
35.82769989967346,23.2695
35.93247670028359,23.2701
36.02261279989034,23.2701
36.127518200315535,23.2703
36.23241659998894,23.2684
36.32241570018232,23.2684
36.42745169997215,23.2697
36.53249409981072,23.2691
36.62231449969113,23.2691
36.72758609987795,23.2695
36.83247010037303,23.2684
36.93736820016056,23.2691
37.027661100029945,23.2701
37.132478300482035,23.2704
37.23765019979328,23.2708
37.32738810032606,23.2708
37.43250249978155,23.2685
37.53753039985895,23.2693
37.6274942997843,23.2693
37.73247180040926,23.2701
37.837502400390804,23.2684
37.9274786002934,23.2684
38.032606000080705,23.2693
38.13750599976629,23.2706
38.227465000003576,23.2706
38.332420400343835,23.2691
38.437473400495946,23.2689
38.542550100013614,23.268
38.6322630001232,23.268
38.737615699879825,23.2678
38.84237510059029,23.268
38.93244399968535,23.268
39.037591400556266,23.2697
39.14240060001612,23.2688
39.232377300038934,23.2691
39.33749580010772,23.2693
39.44235710054636,23.2689
39.53232700005174,23.2691
39.637486699968576,23.2689
39.74238259997219,23.2695
39.847471199929714,23.2706
39.9373537003994,23.2706
40.04246080014855,23.2706
40.14732789993286,23.2706
40.237353700213134,23.2706
40.34234239999205,23.2688
40.44734760001302,23.2716
40.53732670005411,23.2716
40.6421894999221,23.2699
40.747278300113976,23.2685
40.83731990028173,23.2684
40.94226479995996,23.2697
41.047476099804044,23.2697
41.13744870014489,23.2701
41.242282000370324,23.271
41.34733149968088,23.2689
41.45229530055076,23.2676
41.54246070049703,23.2688
41.64717200025916,23.2703
41.7521353000775,23.2708
41.84236690029502,23.2704
41.947415200062096,23.2689
42.05245279986411,23.2676
42.142279599793255,23.2678
42.247271600179374,23.2697
42.352435800246894,23.2706
42.44224810041487,23.2688
42.54727280046791,23.2688
42.65225850045681,23.2695
42.74220809992403,23.2703
42.84725369978696,23.2697
42.952256300486624,23.2693
43.05734909977764,23.271
43.14720860030502,23.271
43.25224020052701,23.2708
43.35726660024375,23.2699
43.44706359971315,23.2689
43.552230400033295,23.2691
43.65721630025655,23.2688
43.74722500052303,23.2693
43.85219080001116,23.2684
43.95706730056554,23.2693
44.04724660050124,23.2697
44.15221600048244,23.2701
44.25708139967173,23.2703
44.34717870038003,23.2701
44.4520046999678,23.271
44.557183500379324,23.2703
44.66202140040696,23.2685
44.75214810017496,23.2682
44.85719100013375,23.2691
44.96209579985589,23.2699
45.0522730005905,23.2706
45.157132799737155,23.2708
45.261995600536466,23.2716
45.3521057004109,23.2697
45.45716129988432,23.2684
45.562147200107574,23.2689
45.6521051004529,23.2691
45.757028699852526,23.2688
45.862121200188994,23.2685
45.952100300230086,23.2689
46.057004099711776,23.2693
46.162139100022614,23.2688
46.26712390035391,23.2693
46.357184500433505,23.2689
46.462074500508606,23.268
46.567134300246835,23.2672
46.657049800269306,23.267
46.76220710016787,23.2689
46.86711260024458,23.2699
46.95707880053669,23.2701
47.061923099681735,23.271
47.167241900227964,23.2693
47.25709910038859,23.2678
47.36206130031496,23.2688
47.467077700421214,23.2695
47.557192699983716,23.2693
47.66202369984239,23.2689
47.76711979974061,23.2685
47.87193190027028,23.2676
47.96201859973371,23.2668
48.06706190016121,23.2668
48.17215850017965,23.2672
48.26186619978398,23.2691
48.367118099704385,23.2693
48.47187769971788,23.268
48.56202040053904,23.2674
48.66705839987844,23.2676
48.77220730017871,23.2685
48.86221760045737,23.2699
48.96707489993423,23.2691
49.07206180039793,23.2697
49.16216109972447,23.2703
49.26710529997945,23.2695
49.37192020006478,23.2688
49.47711400035769,23.2676
49.56707269977778,23.2678
49.67197709996253,23.2701
49.77700230013579,23.2704
49.867174699902534,23.2688
49.97203109972179,23.2708
50.076966299675405,23.271
50.16709510050714,23.2689
50.27197930030525,23.2689
50.37701600044966,23.2704
50.46702260058373,23.2699
50.57202250044793,23.2674
50.67704250011593,23.2695
50.76712379977107,23.2714
50.87200940027833,23.2697
50.97701940033585,23.2708
51.081926099956036,23.2714
51.17215429991484,23.2685
51.27702539972961,23.2678
51.38212460000068,23.2706
51.47203859966248,23.2703
51.577010500244796,23.2699
51.682015700265765,23.2708
51.771952900104225,23.2697
51.87710539996624,23.2695
51.98200870025903,23.2693
52.07195150014013,23.2689
52.177212700247765,23.2701
52.281805500388145,23.2691
52.37193789985031,23.2699
52.47696870006621,23.2706
52.5819351002574,23.2701
52.67198059987277,23.2714
52.776733100414276,23.2703
52.8820937005803,23.2697
52.98697800002992,23.2701
53.076897400431335,23.268
53.181986699812114,23.2691
53.28687610011548,23.2685
53.37688510026783,23.2676
53.48182610049844,23.2688
53.58692479971796,23.268
53.67693500034511,23.2688
53.781915300525725,23.268
53.88703370001167,23.267
53.9769064001739,23.2684
54.08189610019326,23.2697
54.18705340009183,23.2718
54.27680930029601,23.271
54.38190019968897,23.2684
54.48688989970833,23.2701
54.59178510028869,23.2712
54.6818311996758,23.271
54.78702140040696,23.2706
54.89187920000404,23.2704
54.981849200092256,23.2706
55.08682639990002,23.2689
55.19200040027499,23.2691
55.28183989971876,23.2703
55.386827199719846,23.2718
55.49184750020504,23.2719
55.58194880001247,23.2718
55.686963099986315,23.2714
55.79185099992901,23.2701
55.88179800007492,23.2706
55.98685170058161,23.2697
56.09185430034995,23.2685
56.19679279997945,23.2678
56.28688419982791,23.2699
56.39185220003128,23.2708
56.49678790010512,23.2703
56.586858100257814,23.2704
56.6916979001835,23.2718
56.79664770048112,23.2697
56.88674280047417,23.2684
56.99175509996712,23.2688
57.09680599998683,23.2676
57.18677940033376,23.268
57.2917619002983,23.2704
57.396814700216055,23.2708
57.501729500479996,23.2676
57.59178460016847,23.2688
57.69679270032793,23.2714
57.80178750026971,23.271
57.891756700351834,23.2699
57.996793299913406,23.2691
58.10173530038446,23.2708
58.191759400069714,23.2716
58.29679150041193,23.2697
58.40174339991063,23.2682
58.491504800505936,23.2684
58.59670710004866,23.2697
58.701631899923086,23.2695
58.79170980025083,23.2708
58.8967885999009,23.2714
59.001711199991405,23.2691
59.091527899727225,23.2691
59.19667739979923,23.2676
59.301594300195575,23.268
59.40672380011529,23.2701
59.49672459997237,23.2689
59.6016953997314,23.2691
59.7066384004429,23.2706
59.796704600565135,23.2703
59.90173889975995,23.2689
60.006779099814594,23.2704
60.096807500347495,23.2716
