Time,Temperature(°C)
0.01963560003787279,20.3547
0.06474129995331168,20.354
0.10967040015384555,20.354
0.13969010021537542,20.354
0.1846929001621902,20.3524
0.2296819998882711,20.3524
0.2596737998537719,20.3524
0.30467909993603826,20.3524
0.34966190019622445,20.3524
0.3946457002311945,20.357
0.4246372999623418,20.357
0.4695852999575436,20.357
0.5146723999641836,20.357
0.5446406002156436,20.357
0.5896481000818312,20.3555
0.6346781002357602,20.3555
0.6646464001387358,20.3555
0.7097062999382615,20.3555
0.7546891001984477,20.3555
0.7846898999996483,20.3562
0.8296333001926541,20.3562
0.8746863999404013,20.3562
0.904660000000149,20.3562
0.9495998001657426,20.3562
0.9946428998373449,20.357
1.0395853002555668,20.357
1.0696307001635432,20.357
1.1146340002305806,20.3585
1.1596180000342429,20.3585
1.189611000008881,20.3547
1.2346391002647579,20.3547
1.279599899891764,20.3532
1.3096050000749528,20.3532
1.3549977000802755,20.3532
1.3997121001593769,20.354
1.4296055999584496,20.354
1.4747116002254188,20.354
1.5195980002172291,20.354
1.549602100159973,20.354
1.5946102999150753,20.3532
1.6396143999882042,20.3532
1.684711600188166,20.354
1.71464590029791,20.354
1.7596721998415887,20.354
1.8045828002505004,20.3555
1.8347287001088262,20.3555
1.8796147000975907,20.3555
1.9246201002970338,20.3562
1.9546165000647306,20.3562
1.9996237000450492,20.3562
2.044606199953705,20.3562
2.0895886002108455,20.3562
2.119574800133705,20.3562
2.1646193000487983,20.3562
2.2095968001522124,20.3532
2.2395823001861572,20.3532
2.2846639999188483,20.3532
2.329641900025308,20.3532
2.359615500085056,20.3532
2.4045637999661267,20.3555
2.449616900179535,20.3555
2.479584500193596,20.3555
2.5245880000293255,20.3562
2.569617200177163,20.3562
2.599610300268978,20.3577
2.6445754999294877,20.3577
2.6896055000834167,20.3555
2.7195832999423146,20.3555
2.7645875001326203,20.3555
2.8096361998468637,20.354
2.8545929002575576,20.354
2.8846042002551258,20.354
2.929497200064361,20.3562
2.974605599883944,20.3562
3.0046359999105334,20.3585
3.0496335001662374,20.3585
3.094602500088513,20.357
3.1246034000068903,20.357
3.1695437002927065,20.357
3.2145914998836815,20.354
3.2445816001854837,20.354
3.289492900017649,20.354
3.334607800003141,20.3562
3.3646040000021458,20.3562
3.4094787002541125,20.357
3.4545984002761543,20.357
3.4845711002126336,20.357
3.5294868000783026,20.3562
3.574618599843234,20.3562
3.6195463999174535,20.357
3.649467899929732,20.357
3.6945764999836683,20.3555
3.7394743002951145,20.3555
3.7695011999458075,20.3555
3.814524299930781,20.3562
3.8595131002366543,20.3562
3.889482300262898,20.3562
3.9345173998735845,20.3593
3.979519300162792,20.3593
4.009458399843425,20.3593
4.054514700081199,20.3593
4.099524199962616,20.3593
4.144485600292683,20.357
4.174470100086182,20.357
4.219453800003976,20.3547
4.264503200072795,20.3547
4.294453199952841,20.3547
4.339450700208545,20.3555
4.3844900000840425,20.3555
4.414464400149882,20.3562
4.459480400197208,20.3562
4.504580500070006,20.357
4.534492600243539,20.357
4.579462700057775,20.357
4.624471600167453,20.357
4.654449500143528,20.357
4.6994390999898314,20.357
4.744468600023538,20.3585
4.774428099859506,20.3585
4.819422299973667,20.3562
4.8644820000045,20.3562
4.909452999942005,20.3532
4.93942889990285,20.3532
4.984470299910754,20.3532
5.029444199986756,20.3555
5.059441300109029,20.3555
5.104485200252384,20.3555
5.149410699959844,20.3555
5.179442400112748,20.3555
5.224409900140017,20.3555
5.269398199860007,20.3555
5.299425600096583,20.3555
5.344521400053054,20.3555
5.389394000172615,20.3555
5.434461300261319,20.3577
5.464437200222164,20.3577
5.509424699936062,20.3577
5.554425400216132,20.3562
5.584468500223011,20.3562
5.629491200204939,20.357
5.674419200047851,20.357
5.704426900018007,20.357
5.749372700229287,20.3562
5.7944998000748456,20.3562
5.824372900184244,20.3562
5.869474000297487,20.3562
5.914615100249648,20.3562
5.9593517002649605,20.3562
5.989348100032657,20.3562
6.034421300049871,20.3555
6.07939530024305,20.3555
6.109364400152117,20.3555
6.154385100118816,20.354
6.199358600191772,20.354
6.229408400133252,20.3555
6.274462200235575,20.3555
6.319350600242615,20.3577
6.349341299850494,20.3577
6.394363600295037,20.3577
6.439356999937445,20.357
6.469333100132644,20.357
6.514362200163305,20.357
6.559325899928808,20.357
6.60435160016641,20.357
6.634384899865836,20.3562
6.679371099919081,20.3562
6.724430700298399,20.3555
6.754450500011444,20.3555
6.799332099966705,20.3555
6.844457600265741,20.3562
6.874434399884194,20.3562
