pos_index,position,sample_index,voltage
0,-0.00488296151615955,0,0.7804878
0,-0.00488296151615955,1,0.7802867
0,-0.00488296151615955,2,0.7801253
0,-0.00488296151615955,3,0.7807781
0,-0.00488296151615955,4,0.7809168
0,-0.00488296151615955,5,0.781085
0,-0.00488296151615955,6,0.7803957
0,-0.00488296151615955,7,0.7804502
0,-0.00488296151615955,8,0.7805392
0,-0.00488296151615955,9,0.7804915
0,-0.00488296151615955,10,0.7803509
0,-0.00488296151615955,11,0.7800912
0,-0.00488296151615955,12,0.780557
0,-0.00488296151615955,13,0.7808257
0,-0.00488296151615955,14,0.7803325
0,-0.00488296151615955,15,0.7802037
1,0.0897244178594318,0,0.780042
1,0.0897244178594318,1,0.7802995
1,0.0897244178594318,2,0.7796752
1,0.0897244178594318,3,0.7798894
1,0.0897244178594318,4,0.7801778
1,0.0897244178594318,5,0.78017
1,0.0897244178594318,6,0.7803906
1,0.0897244178594318,7,0.7804055
1,0.0897244178594318,8,0.7804691
1,0.0897244178594318,9,0.7803771
1,0.0897244178594318,10,0.7802967
1,0.0897244178594318,11,0.7799392
1,0.0897244178594318,12,0.7798302
1,0.0897244178594318,13,0.7800035
1,0.0897244178594318,14,0.7800633
1,0.0897244178594318,15,0.7800213
2,0.184331797235023,0,0.7797885
2,0.184331797235023,1,0.7801344
2,0.184331797235023,2,0.7799149
2,0.184331797235023,3,0.7797115
2,0.184331797235023,4,0.7798986
2,0.184331797235023,5,0.7794821
2,0.184331797235023,6,0.7799531
2,0.184331797235023,7,0.7796445
2,0.184331797235023,8,0.7799855
2,0.184331797235023,9,0.7794481
2,0.184331797235023,10,0.779849
2,0.184331797235023,11,0.7796513
2,0.184331797235023,12,0.779608
2,0.184331797235023,13,0.7797281
2,0.184331797235023,14,0.7801782
2,0.184331797235023,15,0.7803086
3,0.278328806421094,0,0.7795802
3,0.278328806421094,1,0.7798269
3,0.278328806421094,2,0.7795761
3,0.278328806421094,3,0.7793608
3,0.278328806421094,4,0.7797789
3,0.278328806421094,5,0.7802587
3,0.278328806421094,6,0.7798418
3,0.278328806421094,7,0.7795996
3,0.278328806421094,8,0.7802258
3,0.278328806421094,9,0.7801402
3,0.278328806421094,10,0.7799595
3,0.278328806421094,11,0.7801
3,0.278328806421094,12,0.7798124
3,0.278328806421094,13,0.7804589
3,0.278328806421094,14,0.7807458
3,0.278328806421094,15,0.7802228
4,0.372936185796686,0,0.7795281
4,0.372936185796686,1,0.7796493
4,0.372936185796686,2,0.7790989
4,0.372936185796686,3,0.7797808
4,0.372936185796686,4,0.7797919
4,0.372936185796686,5,0.7791967
4,0.372936185796686,6,0.7791419
4,0.372936185796686,7,0.7792512
4,0.372936185796686,8,0.7798422
4,0.372936185796686,9,0.7794766
4,0.372936185796686,10,0.7792557
4,0.372936185796686,11,0.779443
4,0.372936185796686,12,0.7798306
4,0.372936185796686,13,0.7796245
4,0.372936185796686,14,0.7792752
4,0.372936185796686,15,0.7791582
5,0.468153935361797,0,0.7791086
5,0.468153935361797,1,0.7791979
5,0.468153935361797,2,0.7792004
5,0.468153935361797,3,0.7795978
5,0.468153935361797,4,0.7789196
5,0.468153935361797,5,0.7790499
5,0.468153935361797,6,0.7795481
5,0.468153935361797,7,0.7795237
5,0.468153935361797,8,0.7795341
5,0.468153935361797,9,0.7788066
5,0.468153935361797,10,0.7795257
5,0.468153935361797,11,0.779483
5,0.468153935361797,12,0.7793519
5,0.468153935361797,13,0.7793695
5,0.468153935361797,14,0.7794952
5,0.468153935361797,15,0.779327
6,0.562150944547868,0,0.7790511
6,0.562150944547868,1,0.7790372
6,0.562150944547868,2,0.778986
6,0.562150944547868,3,0.7794465
6,0.562150944547868,4,0.7793452
6,0.562150944547868,5,0.7793947
6,0.562150944547868,6,0.7794335
6,0.562150944547868,7,0.779442
6,0.562150944547868,8,0.7792203
6,0.562150944547868,9,0.7787538
6,0.562150944547868,10,0.7786459
6,0.562150944547868,11,0.7783474
6,0.562150944547868,12,0.7788352
6,0.562150944547868,13,0.7792787
6,0.562150944547868,14,0.7789782
6,0.562150944547868,15,0.7791494
7,0.65675832392346,0,0.7784924
7,0.65675832392346,1,0.7786541
7,0.65675832392346,2,0.7787385
7,0.65675832392346,3,0.7788186
