time,voltage
0.05509359948337078,0.7413852
0.1100539993494749,0.7413583
0.16480289958417416,0.7416511
0.21972629986703396,0.7416085
0.2746358001604676,0.7413867
0.3294684998691082,0.7415126
0.38447999954223633,0.7409842
0.4393008993938565,0.7411948
0.49378430005162954,0.740982
0.5483285998925567,0.7416343
0.6030479995533824,0.7414819
0.6579558998346329,0.7412527
0.7129315994679928,0.7414147
0.7680648993700743,0.7412784
0.8228228995576501,0.7411145
0.8776766993105412,0.7414163
0.9329651994630694,0.7415565
0.9882998997345567,0.7412732
1.043266599997878,0.7414102
1.0983427995815873,0.7412882
1.1533928997814655,0.7410346
1.2084887996315956,0.7411435
1.2635173993185163,0.7412108
1.3190065994858742,0.7410632
1.3745984993875027,0.7409216
1.429692399688065,0.7410516
1.4850357994437218,0.7411414
1.540106499567628,0.7408071
1.5951306000351906,0.7411956
1.6502606999129057,0.7411969
1.705383399501443,0.7410943
1.7604931993409991,0.741112
1.8155798995867372,0.7411122
1.8707348993048072,0.7412319
1.9257422992959619,0.741459
1.9808569001033902,0.7414345
2.03585600014776,0.7414987
2.0908097997307777,0.7415377
2.1460413997992873,0.74167
2.2012489000335336,0.7417017
2.2566754994913936,0.7417022
2.311804899945855,0.7416645
2.3670251993462443,0.7417573
2.4223737996071577,0.7418426
2.4772721994668245,0.742224
2.532127999700606,0.7421184
2.5873400000855327,0.7418694
2.642493499442935,0.7421831
2.697726999409497,0.7424079
2.75294560007751,0.7422764
2.808257699944079,0.7420132
2.863354499451816,0.7421979
2.9187241001054645,0.7422042
2.9738766998052597,0.7423005
3.029150700196624,0.7426141
3.084545599296689,0.7421759
3.1399648999795318,0.7420967
3.195193599909544,0.7420919
3.250120099633932,0.7419541
3.3051756992936134,0.742058
3.360289099626243,0.7422398
3.4156651999801397,0.7421147
3.470940999686718,0.7419127
3.526120299473405,0.7424197
3.581506500020623,0.7423586
3.636811099946499,0.7418492
3.6918085999786854,0.742601
3.746876299381256,0.7427765
3.8020567996427417,0.7426643
3.8572646994143724,0.7426029
3.912397500127554,0.7423318
3.9674431001767516,0.7427192
4.022487599402666,0.7426461
4.077573699876666,0.7427586
4.133039999753237,0.7426788
4.1882261000573635,0.7422779
4.24347720015794,0.7423008
4.298445199616253,0.7421961
4.353541700169444,0.7423139
4.408569599501789,0.742438
4.463886499404907,0.7425865
4.518965799361467,0.7423979
4.574055399745703,0.7422352
4.6289865002036095,0.7422382
4.683925399556756,0.742345
4.738787199370563,0.7420946
4.793850099667907,0.7416534
4.849101199768484,0.7419291
4.904059199616313,0.7415192
4.959072600118816,0.7415608
5.014180099591613,0.741353
5.069334299303591,0.7416468
5.124687800183892,0.741686
5.179769199341536,0.7415105
5.234644999727607,0.7415542
5.289567899890244,0.741996
5.344287700019777,0.7417079
5.399515099823475,0.7416354
5.45491429977119,0.7416993
5.5098249996080995,0.7414633
5.564685399644077,0.7416685
5.619931099936366,0.7417812
