time,voltage
0.05470450036227703,0.7468987
0.10986490081995726,0.7465328
0.16485470067709684,0.7466719
0.21985760051757097,0.7468629
0.27512040082365274,0.7464821
0.3298475006595254,0.7465487
0.3851554002612829,0.7465429
0.4404544001445174,0.7471396
0.4955152003094554,0.7469571
0.5503817005082965,0.7466419
0.605451000854373,0.7466722
0.6604179004207253,0.7468546
0.7151102004572749,0.746813
0.7699330002069473,0.7467433
0.8249480007216334,0.7466676
0.8798212008550763,0.7467365
0.9349980000406504,0.7470415
0.9895989000797272,0.7472145
1.044526700861752,0.7471328
1.0997579004615545,0.7471213
1.1548254005610943,0.7472513
1.2101953001692891,0.7471347
1.2653885008767247,0.747242
1.3205591002479196,0.7468606
1.3754755007103086,0.7472304
1.4303320003673434,0.7470789
1.4853100003674626,0.746961
1.5401487005874515,0.7469247
1.5952253006398678,0.7469056
1.65032650064677,0.7470675
1.705379300750792,0.7469644
1.7604758003726602,0.747038
1.8156256005167961,0.7472149
1.8712043007835746,0.7471353
1.9264015005901456,0.7468066
1.981390000320971,0.7468293
2.0366084007546306,0.7468182
2.091850300319493,0.7470555
2.1469166008755565,0.7468985
2.2018960006535053,0.7468325
2.2568292003124952,0.7466159
2.3117043003439903,0.7470237
2.367118200287223,0.7467601
2.4226257000118494,0.7467405
2.4776909006759524,0.746791
2.5327757000923157,0.7473357
2.5873915003612638,0.7470479
2.642469600774348,0.7467393
2.6976002007722855,0.7467756
2.75266080070287,0.7462398
2.80742400046438,0.7464187
2.862851600162685,0.7468004
2.9180410001426935,0.7464688
2.972990700043738,0.7465369
3.027932300232351,0.7470772
3.0831021005287766,0.7465934
3.1380775002762675,0.7466159
3.193383600562811,0.7464569
3.248342700302601,0.7467491
3.303186700679362,0.7465808
3.3582110004499555,0.7464774
3.4135210001841187,0.7463388
3.468745500780642,0.7463643
3.5238778004422784,0.7465983
3.5792643008753657,0.7465869
3.6343772001564503,0.7467511
3.68976220022887,0.746506
3.7450006008148193,0.7467034
3.800063400529325,0.7466554
3.8548496002331376,0.746851
3.9101900001987815,0.7466825
3.965491800568998,0.7468566
4.020693900063634,0.7466922
4.0758828008547425,0.7468246
4.131004600785673,0.7468382
4.186054500751197,0.7465692
4.241452200338244,0.7467021
4.296897300519049,0.746448
4.351793200708926,0.7465624
4.406896100379527,0.7462482
4.461435400880873,0.746526
4.5165455006062984,0.7468359
4.571635000407696,0.7470446
4.626768100075424,0.7471284
4.681721500121057,0.7471524
4.736868600361049,0.7471346
4.791870400309563,0.7471664
4.8471212005242705,0.7476137
4.902489200234413,0.7472298
4.957753900438547,0.7473993
5.0128776002675295,0.747053
5.067966700531542,0.7472819
5.123257700353861,0.7470884
5.178506000898778,0.7470662
5.233627800829709,0.7471385
5.288817800581455,0.7469296
5.343429700471461,0.7468405
5.398342800326645,0.7470897
5.453185500577092,0.7471796
5.5082072000950575,0.7472985
5.563043100759387,0.7470252
5.618125900626183,0.7470975
5.673150600865483,0.7473269
5.728456800803542,0.7472952
5.783453800715506,0.7477294
5.8386123003438115,0.7474604
5.89397650025785,0.7476004
5.9491124004125595,0.7475491
6.004390800371766,0.7473299
6.059655399993062,0.7472818
6.115012100897729,0.7474604
6.169728200882673,0.7472821
6.224225400015712,0.7472906
6.279264400713146,0.7478932
6.334705600515008,0.7473949
6.3900132002308965,0.7477418
6.445326800458133,0.7474307
6.500065000727773,0.7475008
6.555223500356078,0.747551
6.610391500405967,0.7470245
6.665584400296211,0.7472376
6.720469600521028,0.7471211
6.775734200142324,0.7476618
6.830767100676894,0.7477937
6.885931200347841,0.7474477
6.9410406006500125,0.7472014
6.996387300081551,0.7476721
7.051416100002825,0.7476785
7.106272400356829,0.7478072
7.161327200010419,0.7476669
7.216351300477982,0.7475387
7.271438400261104,0.7475993
7.326465000398457,0.7478516
7.381547400727868,0.747463
7.436847600154579,0.7476471
7.4918308006599545,0.7476392
7.546664700843394,0.7474794
7.601645800285041,0.747504
7.656703400425613,0.7476689
7.711771700531244,0.7474087
7.767077300697565,0.7474174
7.822288300842047,0.7477235
7.8773641008883715,0.7475373
7.932365200482309,0.7472987
7.98719170037657,0.747754
8.042394700460136,0.7475046
8.09744460042566,0.7470555
8.152717900462449,0.7472044
8.207600100897253,0.7471243
8.262856600806117,0.7473678
8.3181441007182,0.747306
8.373310200870037,0.7472196
8.428421000018716,0.7473149
8.483808300457895,0.7477819
8.539222100749612,0.7475311
8.594492600299418,0.7477776
8.649668300524354,0.7476475
8.704432000406086,0.7477441
8.759410600177944,0.7478541
8.814710600301623,0.7475762
8.870007300749421,0.7478638
8.925363800488412,0.7474932
8.980240000411868,0.7474963
9.035122000612319,0.7471786
9.09029470011592,0.7470112
9.145527700893581,0.7470179
9.200659900903702,0.7470059
9.255826400592923,0.7469537
9.310840300284326,0.74686
9.366101700812578,0.7471958
9.421131200157106,0.7470334
9.476156000047922,0.7469837
9.531586000695825,0.7471007
9.586744800209999,0.7470385
9.641662999987602,0.7471308
9.696976100094616,0.7473047
9.752228300087154,0.7471161
9.807393399998546,0.7473442
9.862593000754714,0.747084
9.917525300756097,0.7474674
9.972649600356817,0.7473148
10.027632500045002,0.7474414
10.082833100110292,0.7468827
10.138168700039387,0.7471271
10.193396500311792,0.7470037
10.248714200221002,0.7474387
10.304104700684547,0.7472834
10.359573700465262,0.7469555
10.41467020008713,0.7472479
10.469824600033462,0.7467046
10.524542400613427,0.7472271
10.579759100452065,0.7472904
10.635000600479543,0.747157
10.689849700778723,0.747455
10.744871700182557,0.7472813
10.79966220073402,0.7472108
10.85463650058955,0.7472151
10.909710200503469,0.7472095
10.96465380024165,0.74762
11.01993350032717,0.7474359
11.075199600309134,0.7471515
11.130477800033987,0.7471656
11.185587600804865,0.7469038
11.240577400662005,0.7470962
11.295882600359619,0.747339
11.351024900563061,0.7470558
11.405852800235152,0.7473221
11.460697300732136,0.7473095
11.515894300304353,0.7469509
11.571042000316083,0.7469811
11.62611720059067,0.7468589
11.680891800671816,0.7468903
11.735913100652397,0.7470076
11.790960600599647,0.7472247
11.845970100723207,0.7473717
11.901280499994755,0.7472282
11.956273600459099,0.7471782
12.011383900418878,0.7471434
12.066553800366819,0.7470894
12.121562200598419,0.7466215
12.176356700249016,0.7473743
12.231343800202012,0.746973
12.286651000380516,0.7470816
12.34166320040822,0.7466707
12.39682020060718,0.7470722
12.452102400362492,0.7472988
12.50730590056628,0.7471936
12.56251610070467,0.7471188
12.61771700065583,0.7470843
12.672963700257242,0.7468362
12.728076400235295,0.7468665
12.783117100596428,0.7469717
12.838206900283694,0.7468113
12.89346790034324,0.7467812
12.948566300794482,0.7466699
13.003441500477493,0.7468916
13.058467900380492,0.7466317
13.113582700490952,0.7466767
13.168657500296831,0.7466995
13.22366930078715,0.7469661
13.278671800158918,0.7470185
13.333732700906694,0.7467824
13.389012700878084,0.747034
13.444349500350654,0.7469674
13.499314600601792,0.7468969
13.554183100350201,0.7466279
13.609211100265384,0.746841
13.664507500827312,0.7469071
13.719929800368845,0.7468069
13.775027300231159,0.7468338
13.8298161001876,0.7468295
13.884951000101864,0.7469495
13.940283100120723,0.7468715
13.995370500721037,0.7470499
14.05067710019648,0.7471738
14.105875900015235,0.747231
14.161264600232244,0.7473711
14.216700000688434,0.7470816
14.272074700333178,0.7471617
14.327539000660181,0.7471313
14.382692700251937,0.7470306
14.43779110070318,0.7471284
14.493146200664341,0.747205
14.548398300074041,0.7471467
14.60356040019542,0.7469767
14.658620100468397,0.7471915
14.713596899993718,0.7469512
14.768499300815165,0.7472974
14.823588200844824,0.747308
14.878870000131428,0.7473283
14.93404190056026,0.7474364
14.989088400267065,0.7475617
15.04416030086577,0.7475867
15.099355100654066,0.7474175
15.154449200257659,0.7476599
15.209883000701666,0.7474883
15.26509530004114,0.7473392
15.319885700009763,0.7473536
15.37517570052296,0.7469442
15.430362300015986,0.7470592
15.485454300418496,0.7474537
15.540479000657797,0.7471443
15.59560860041529,0.7473954
15.65057670045644,0.7474706
15.705816300585866,0.747907
15.760662000626326,0.748118
15.815622000023723,0.7480446
15.870638400316238,0.7480865
15.926094700582325,0.7476814
15.981327900663018,0.7481686
16.036436800844967,0.7478893
16.091483700089157,0.7480675
16.146414200775325,0.7477593
16.201277300715446,0.7480131
16.25650560017675,0.7481193
16.311386600136757,0.7480928
16.366377100348473,0.7479823
16.421423500403762,0.7479148
16.476363399997354,0.7479108
16.531469400040805,0.7480624
16.586579400114715,0.7478459
16.641804500482976,0.747656
16.696977900341153,0.7476237
16.752118800766766,0.7479452
16.807506600394845,0.7477366
16.86261670012027,0.7477671
16.917539100162685,0.7476262
16.97270360030234,0.7478698
17.028081100434065,0.7478092
17.083227200433612,0.7474999
17.138257200829685,0.7474164
17.193398900330067,0.7475621
17.248619400896132,0.7473806
17.30359990056604,0.747116
17.358470200560987,0.7476645
17.41374420002103,0.7476372
17.468739600852132,0.7477849
17.52393550053239,0.7474982
17.579017400741577,0.7476425
17.6340335002169,0.7476043
17.68909990042448,0.7473808
17.74429750069976,0.7473543
17.79921710025519,0.74721
17.854091900400817,0.7474753
17.909169600345194,0.747876
17.964304400607944,0.7478689
18.01925120037049,0.7481194
18.074280000291765,0.7478312
18.129248500801623,0.7474844
18.18433830048889,0.7476006
18.23968040011823,0.747659
18.294499000534415,0.7479976
18.349552700296044,0.7480333
18.404932000674307,0.747862
18.459899600595236,0.748004
18.514928600750864,0.7480396
18.570090100169182,0.7476094
18.625070500187576,0.7474058
18.680281900800765,0.7469639
18.735242700204253,0.7473744
18.790359900332987,0.7468744
18.845391700044274,0.746935
18.900724900886416,0.7469298
18.95574410073459,0.7469054
19.010545700788498,0.7470185
19.06544980034232,0.7467688
19.120637700892985,0.7467634
19.175608100369573,0.7465751
19.230893100611866,0.7469695
19.28584140073508,0.7468432
19.34101330023259,0.7469648
19.395949200727046,0.746963
19.451043600216508,0.7465985
19.506319800391793,0.7470414
19.56111040059477,0.7473669
19.616233400069177,0.7474384
19.671572100371122,0.7473229
19.726749200373888,0.7474403
19.7815203005448,0.7474956
