pos_index,position,sample_index,voltage
0,1.50013733329264,0,0.8449081
0,1.50013733329264,1,0.8451923
0,1.50013733329264,2,0.8452551
0,1.50013733329264,3,0.8447258
0,1.50013733329264,4,0.8450725
0,1.50013733329264,5,0.8446199
0,1.50013733329264,6,0.8450986
0,1.50013733329264,7,0.845152
0,1.50013733329264,8,0.8450667
0,1.50013733329264,9,0.8452598
0,1.50013733329264,10,0.8450355
0,1.50013733329264,11,0.8449751
0,1.50013733329264,12,0.8450907
0,1.50013733329264,13,0.8446855
0,1.50013733329264,14,0.8449685
0,1.50013733329264,15,0.8445858
1,1.50517288735618,0,0.8446482
1,1.50517288735618,1,0.84494
1,1.50517288735618,2,0.8446245
1,1.50517288735618,3,0.8450369
1,1.50517288735618,4,0.844479
1,1.50517288735618,5,0.8448262
1,1.50517288735618,6,0.8449225
1,1.50517288735618,7,0.8447999
1,1.50517288735618,8,0.8447578
1,1.50517288735618,9,0.8444396
1,1.50517288735618,10,0.8449793
1,1.50517288735618,11,0.8449065
1,1.50517288735618,12,0.8449013
1,1.50517288735618,13,0.8443688
1,1.50517288735618,14,0.8445348
1,1.50517288735618,15,0.844599
2,1.51020844141972,0,0.8448639
2,1.51020844141972,1,0.8446006
2,1.51020844141972,2,0.8448294
2,1.51020844141972,3,0.8443529
2,1.51020844141972,4,0.8448397
2,1.51020844141972,5,0.8446574
2,1.51020844141972,6,0.8448344
2,1.51020844141972,7,0.8448084
2,1.51020844141972,8,0.8449916
2,1.51020844141972,9,0.8446311
2,1.51020844141972,10,0.8444518
2,1.51020844141972,11,0.8445122
2,1.51020844141972,12,0.8446833
2,1.51020844141972,13,0.8448754
2,1.51020844141972,14,0.8447081
2,1.51020844141972,15,0.8445408
3,1.51547288430433,0,0.8447357
3,1.51547288430433,1,0.8446091
3,1.51547288430433,2,0.8446074
3,1.51547288430433,3,0.8445277
3,1.51547288430433,4,0.8445185
3,1.51547288430433,5,0.8445502
3,1.51547288430433,6,0.8448707
3,1.51547288430433,7,0.8448151
3,1.51547288430433,8,0.8443895
3,1.51547288430433,9,0.8444735
3,1.51547288430433,10,0.8447146
3,1.51547288430433,11,0.844813
3,1.51547288430433,12,0.8446611
3,1.51547288430433,13,0.8446839
3,1.51547288430433,14,0.8450028
3,1.51547288430433,15,0.844807
4,1.5202795495468,0,0.8443445
4,1.5202795495468,1,0.8443825
4,1.5202795495468,2,0.8444093
4,1.5202795495468,3,0.8446122
4,1.5202795495468,4,0.844494
4,1.5202795495468,5,0.8445812
4,1.5202795495468,6,0.8448328
4,1.5202795495468,7,0.8443258
4,1.5202795495468,8,0.8446622
4,1.5202795495468,9,0.8444286
4,1.5202795495468,10,0.8444232
4,1.5202795495468,11,0.8447224
4,1.5202795495468,12,0.8448326
4,1.5202795495468,13,0.8444392
4,1.5202795495468,14,0.8446901
4,1.5202795495468,15,0.8446913
5,1.5248573259682,0,0.8448728
5,1.5248573259682,1,0.8444706
5,1.5248573259682,2,0.8446559
5,1.5248573259682,3,0.8447202
5,1.5248573259682,4,0.8447531
5,1.5248573259682,5,0.8446223
5,1.5248573259682,6,0.8445055
5,1.5248573259682,7,0.844659
