pos_index,position,sample_index,voltage
0,0.992461928159429,0,0.02393184
0,0.992461928159429,1,0.02393468
0,0.992461928159429,2,0.02355633
0,0.992461928159429,3,0.02358042
0,0.992461928159429,4,0.02379516
0,0.992461928159429,5,0.02380726
0,0.992461928159429,6,0.02371179
0,0.992461928159429,7,0.02392556
0,0.992461928159429,8,0.02380322
0,0.992461928159429,9,0.02399379
0,0.992461928159429,10,0.02422385
0,0.992461928159429,11,0.02395185
0,0.992461928159429,12,0.02361053
0,0.992461928159429,13,0.02393397
0,0.992461928159429,14,0.02353024
0,0.992461928159429,15,0.02370028
1,1.03518784142582,0,0.02386126
1,1.03518784142582,1,0.02394183
1,1.03518784142582,2,0.0241023
1,1.03518784142582,3,0.02379521
1,1.03518784142582,4,0.02364782
1,1.03518784142582,5,0.02349501
1,1.03518784142582,6,0.0233878
1,1.03518784142582,7,0.0236014
1,1.03518784142582,8,0.02335635
1,1.03518784142582,9,0.02333168
1,1.03518784142582,10,0.02316916
1,1.03518784142582,11,0.02359143
1,1.03518784142582,12,0.02320502
1,1.03518784142582,13,0.02356845
1,1.03518784142582,14,0.02384932
1,1.03518784142582,15,0.0231308
2,1.0773033845027,0,0.02326348
2,1.0773033845027,1,0.02346897
2,1.0773033845027,2,0.02352126
2,1.0773033845027,3,0.02382058
2,1.0773033845027,4,0.023203
2,1.0773033845027,5,0.02348921
2,1.0773033845027,6,0.02356846
2,1.0773033845027,7,0.02359646
2,1.0773033845027,8,0.02349512
2,1.0773033845027,9,0.02390344
2,1.0773033845027,10,0.02384038
2,1.0773033845027,11,0.02379315
2,1.0773033845027,12,0.02377242
2,1.0773033845027,13,0.0240471
2,1.0773033845027,14,0.02409926
2,1.0773033845027,15,0.02354926
3,1.1200292977691,0,0.02368167
3,1.1200292977691,1,0.02379914
3,1.1200292977691,2,0.02387754
3,1.1200292977691,3,0.0234268
3,1.1200292977691,4,0.02338975
3,1.1200292977691,5,0.02328648
3,1.1200292977691,6,0.02311274
3,1.1200292977691,7,0.02356845
3,1.1200292977691,8,0.02329545
3,1.1200292977691,9,0.02370783
3,1.1200292977691,10,0.02362872
3,1.1200292977691,11,0.02385057
3,1.1200292977691,12,0.02380637
3,1.1200292977691,13,0.02432694
3,1.1200292977691,14,0.02330038
3,1.1200292977691,15,0.02330749
4,1.16397595141453,0,0.02364564
4,1.16397595141453,1,0.02336182
4,1.16397595141453,2,0.02331955
4,1.16397595141453,3,0.02338089
4,1.16397595141453,4,0.02373797
4,1.16397595141453,5,0.0234641
4,1.16397595141453,6,0.0238055
4,1.16397595141453,7,0.02394576
4,1.16397595141453,8,0.0234961
4,1.16397595141453,9,0.02362676
4,1.16397595141453,10,0.0236066
4,1.16397595141453,11,0.02390466
4,1.16397595141453,12,0.02408434
4,1.16397595141453,13,0.02355935
4,1.16397595141453,14,0.02392378
4,1.16397595141453,15,0.02398207
5,1.20792260505997,0,0.02396583
5,1.20792260505997,1,0.02371998
5,1.20792260505997,2,0.0238153
5,1.20792260505997,3,0.02397626
5,1.20792260505997,4,0.02365581
5,1.20792260505997,5,0.02419481
5,1.20792260505997,6,0.02390468
5,1.20792260505997,7,0.02398998
5,1.20792260505997,8,0.02379914
5,1.20792260505997,9,0.02358847
5,1.20792260505997,10,0.02352422
5,1.20792260505997,11,0.02395178
5,1.20792260505997,12,0.02336065
5,1.20792260505997,13,0.02376111
5,1.20792260505997,14,0.02384642
5,1.20792260505997,15,0.02359747
6,1.2518692587054,0,0.02390163
6,1.2518692587054,1,0.02402523
6,1.2518692587054,2,0.02381224
6,1.2518692587054,3,0.02376886
6,1.2518692587054,4,0.02405015
6,1.2518692587054,5,0.02385548
6,1.2518692587054,6,0.02398085
6,1.2518692587054,7,0.0241756
6,1.2518692587054,8,0.0241565
6,1.2518692587054,9,0.02363157
6,1.2518692587054,10,0.02403596
6,1.2518692587054,11,0.0236749
6,1.2518692587054,12,0.02380231
6,1.2518692587054,13,0.02375731
6,1.2518692587054,14,0.02383429
6,1.2518692587054,15,0.02404423
7,1.2945951719718,0,0.02363782
7,1.2945951719718,1,0.02370274
7,1.2945951719718,2,0.02419668
7,1.2945951719718,3,0.02351224
7,1.2945951719718,4,0.02404006
7,1.2945951719718,5,0.02380338
7,1.2945951719718,6,0.02406001
7,1.2945951719718,7,0.02385145
7,1.2945951719718,8,0.02354143
7,1.2945951719718,9,0.02370385
7,1.2945951719718,10,0.02384429
7,1.2945951719718,11,0.02365972
7,1.2945951719718,12,0.02332472
7,1.2945951719718,13,0.02383842
7,1.2945951719718,14,0.0235836
7,1.2945951719718,15,0.02331254
8,1.33793145542772,0,0.02397389
8,1.33793145542772,1,0.02354514
8,1.33793145542772,2,0.02409337
8,1.33793145542772,3,0.02356227
8,1.33793145542772,4,0.02357852
8,1.33793145542772,5,0.02379111
8,1.33793145542772,6,0.02376009
8,1.33793145542772,7,0.02365066
8,1.33793145542772,8,0.02395377
8,1.33793145542772,9,0.02346807
8,1.33793145542772,10,0.02356547
8,1.33793145542772,11,0.02327842
8,1.33793145542772,12,0.02328747
8,1.33793145542772,13,0.02338579
8,1.33793145542772,14,0.02372492
8,1.33793145542772,15,0.02343808
9,1.38248847926267,0,0.02362554
9,1.38248847926267,1,0.02410542
9,1.38248847926267,2,0.02379613
9,1.38248847926267,3,0.02358466
9,1.38248847926267,4,0.02347902
9,1.38248847926267,5,0.02365273
9,1.38248847926267,6,0.02330739
9,1.38248847926267,7,0.0237261
9,1.38248847926267,8,0.02324229
9,1.38248847926267,9,0.02354924
9,1.38248847926267,10,0.02312267
9,1.38248847926267,11,0.02291412
9,1.38248847926267,12,0.02321118
9,1.38248847926267,13,0.02364052
9,1.38248847926267,14,0.02366066
9,1.38248847926267,15,0.023508
10,1.42643513290811,0,0.02316513
10,1.42643513290811,1,0.02292203
10,1.42643513290811,2,0.02323312
10,1.42643513290811,3,0.0234219
10,1.42643513290811,4,0.02322827
10,1.42643513290811,5,0.02331473
10,1.42643513290811,6,0.02354936
10,1.42643513290811,7,0.02324538
10,1.42643513290811,8,0.02342506
10,1.42643513290811,9,0.0232834
10,1.42643513290811,10,0.02361262
10,1.42643513290811,11,0.02308472
10,1.42643513290811,12,0.02333758
10,1.42643513290811,13,0.02337164
10,1.42643513290811,14,0.02354533
10,1.42643513290811,15,0.02320005
11,1.47038178655354,0,0.02377407
11,1.47038178655354,1,0.0237831
11,1.47038178655354,2,0.02371285
11,1.47038178655354,3,0.02411237
11,1.47038178655354,4,0.02386451
11,1.47038178655354,5,0.02379538
11,1.47038178655354,6,0.02346588
11,1.47038178655354,7,0.02368072
11,1.47038178655354,8,0.02378632
11,1.47038178655354,9,0.02375102
11,1.47038178655354,10,0.02405022
11,1.47038178655354,11,0.02396979
11,1.47038178655354,12,0.02381518
11,1.47038178655354,13,0.02388938
11,1.47038178655354,14,0.02414366
11,1.47038178655354,15,0.02401892
12,1.51310769981994,0,0.02434208
12,1.51310769981994,1,0.02409331
12,1.51310769981994,2,0.02414944
12,1.51310769981994,3,0.02367781
12,1.51310769981994,4,0.0236335
12,1.51310769981994,5,0.02366486
12,1.51310769981994,6,0.02371382
12,1.51310769981994,7,0.02414842
12,1.51310769981994,8,0.02394287
12,1.51310769981994,9,0.02377199
12,1.51310769981994,10,0.02390964
12,1.51310769981994,11,0.02365972
12,1.51310769981994,12,0.02347407
12,1.51310769981994,13,0.02331955
12,1.51310769981994,14,0.02365386
12,1.51310769981994,15,0.02433717
13,1.55644398327586,0,0.02367769
13,1.55644398327586,1,0.0237261
13,1.55644398327586,2,0.02367192
13,1.55644398327586,3,0.02413847
13,1.55644398327586,4,0.02371093
13,1.55644398327586,5,0.02405624
13,1.55644398327586,6,0.02383527
13,1.55644398327586,7,0.02367461
13,1.55644398327586,8,0.02411137
13,1.55644398327586,9,0.02370603
13,1.55644398327586,10,0.02404205
13,1.55644398327586,11,0.02363465
13,1.55644398327586,12,0.0238383
13,1.55644398327586,13,0.02348413
13,1.55644398327586,14,0.02396384
13,1.55644398327586,15,0.02315173
14,1.60100100711081,0,0.02340298
14,1.60100100711081,1,0.02380438
14,1.60100100711081,2,0.0238977
14,1.60100100711081,3,0.024024
14,1.60100100711081,4,0.02365066
14,1.60100100711081,5,0.02369875
14,1.60100100711081,6,0.02317995
14,1.60100100711081,7,0.0234219
14,1.60100100711081,8,0.02405811
14,1.60100100711081,9,0.0237229
14,1.60100100711081,10,0.02329849
14,1.60100100711081,11,0.02372603
14,1.60100100711081,12,0.02376808
14,1.60100100711081,13,0.02353218
14,1.60100100711081,14,0.02383058
14,1.60100100711081,15,0.02365173
15,1.64555803094577,0,0.02385143
15,1.64555803094577,1,0.02366086
15,1.64555803094577,2,0.02374704
15,1.64555803094577,3,0.0236866
15,1.64555803094577,4,0.02377616
15,1.64555803094577,5,0.02399088
15,1.64555803094577,6,0.02415555
15,1.64555803094577,7,0.0239638
15,1.64555803094577,8,0.02405415
15,1.64555803094577,9,0.02395877
15,1.64555803094577,10,0.02387356
15,1.64555803094577,11,0.02365471
15,1.64555803094577,12,0.02374105
15,1.64555803094577,13,0.02329355
15,1.64555803094577,14,0.02338699
15,1.64555803094577,15,0.02326537
16,1.6895046845912,0,0.02368691
16,1.6895046845912,1,0.02361744
16,1.6895046845912,2,0.02346713
16,1.6895046845912,3,0.02349006
16,1.6895046845912,4,0.0231387
16,1.6895046845912,5,0.02323528
16,1.6895046845912,6,0.02329436
16,1.6895046845912,7,0.02321009
16,1.6895046845912,8,0.02368092
16,1.6895046845912,9,0.02364372
16,1.6895046845912,10,0.02342389
16,1.6895046845912,11,0.0237402
16,1.6895046845912,12,0.02354023
16,1.6895046845912,13,0.02331871
16,1.6895046845912,14,0.02329655
16,1.6895046845912,15,0.02309894
17,1.7322305978576,0,0.02340785
17,1.7322305978576,1,0.02329344
17,1.7322305978576,2,0.02325122
17,1.7322305978576,3,0.0233345
17,1.7322305978576,4,0.02320303
17,1.7322305978576,5,0.02316093
17,1.7322305978576,6,0.02324321
17,1.7322305978576,7,0.02288608
17,1.7322305978576,8,0.02319008
17,1.7322305978576,9,0.02369904
17,1.7322305978576,10,0.02316208
17,1.7322305978576,11,0.02342779
17,1.7322305978576,12,0.02309178
17,1.7322305978576,13,0.02339474
17,1.7322305978576,14,0.02335352
17,1.7322305978576,15,0.02320389
18,1.77434614093448,0,0.02350117
18,1.77434614093448,1,0.02361939
18,1.77434614093448,2,0.02374098
18,1.77434614093448,3,0.0242619
18,1.77434614093448,4,0.02406037
18,1.77434614093448,5,0.02408744
18,1.77434614093448,6,0.02404908
18,1.77434614093448,7,0.02413148
18,1.77434614093448,8,0.02408033
18,1.77434614093448,9,0.02411249
18,1.77434614093448,10,0.02421876
18,1.77434614093448,11,0.02391168
18,1.77434614093448,12,0.02391177
18,1.77434614093448,13,0.02388433
18,1.77434614093448,14,0.0235132
18,1.77434614093448,15,0.02324316
19,1.81829279457991,0,0.02349811
19,1.81829279457991,1,0.02354538
19,1.81829279457991,2,0.02335479
19,1.81829279457991,3,0.02358646
19,1.81829279457991,4,0.02357741
19,1.81829279457991,5,0.023519
19,1.81829279457991,6,0.02388152
19,1.81829279457991,7,0.02377721
19,1.81829279457991,8,0.02364875
19,1.81829279457991,9,0.02374189
19,1.81829279457991,10,0.02408524
19,1.81829279457991,11,0.02398105
19,1.81829279457991,12,0.02403401
19,1.81829279457991,13,0.02397778
19,1.81829279457991,14,0.02378327
19,1.81829279457991,15,0.02406031
20,1.86162907803583,0,0.0235826
20,1.86162907803583,1,0.02323044
20,1.86162907803583,2,0.02359248
20,1.86162907803583,3,0.02373802
20,1.86162907803583,4,0.02344487
20,1.86162907803583,5,0.02344391
20,1.86162907803583,6,0.02343681
20,1.86162907803583,7,0.02329543
20,1.86162907803583,8,0.02327425
20,1.86162907803583,9,0.02367473
20,1.86162907803583,10,0.02355843
20,1.86162907803583,11,0.02332266
20,1.86162907803583,12,0.02360555
20,1.86162907803583,13,0.0235885
20,1.86162907803583,14,0.02373993
20,1.86162907803583,15,0.02375233
21,1.90557573168126,0,0.02344198
21,1.90557573168126,1,0.02357254
21,1.90557573168126,2,0.02360157
21,1.90557573168126,3,0.02341074
21,1.90557573168126,4,0.02374796
21,1.90557573168126,5,0.02370208
21,1.90557573168126,6,0.0235955
21,1.90557573168126,7,0.02330844
21,1.90557573168126,8,0.02340665
21,1.90557573168126,9,0.02332351
21,1.90557573168126,10,0.02332146
21,1.90557573168126,11,0.02331562
21,1.90557573168126,12,0.02342904
21,1.90557573168126,13,0.02321822
21,1.90557573168126,14,0.0232693
21,1.90557573168126,15,0.02355127
22,1.95013275551622,0,0.02293215
22,1.95013275551622,1,0.02333949
22,1.95013275551622,2,0.02284875
22,1.95013275551622,3,0.02284576
22,1.95013275551622,4,0.02335471
22,1.95013275551622,5,0.02334661
22,1.95013275551622,6,0.0235374
22,1.95013275551622,7,0.0236849
22,1.95013275551622,8,0.02355038
22,1.95013275551622,9,0.02339561
22,1.95013275551622,10,0.02301241
22,1.95013275551622,11,0.02319407
22,1.95013275551622,12,0.0235733
22,1.95013275551622,13,0.02352126
22,1.95013275551622,14,0.02330245
22,1.95013275551622,15,0.02326634
23,1.99346903897214,0,0.0227246
23,1.99346903897214,1,0.02321305
23,1.99346903897214,2,0.02340185
23,1.99346903897214,3,0.02333556
23,1.99346903897214,4,0.0233807
23,1.99346903897214,5,0.02316394
23,1.99346903897214,6,0.02289104
23,1.99346903897214,7,0.02358874
23,1.99346903897214,8,0.0234339
23,1.99346903897214,9,0.0234621
23,1.99346903897214,10,0.02311374
23,1.99346903897214,11,0.0231328
23,1.99346903897214,12,0.02316687
23,1.99346903897214,13,0.02292914
23,1.99346903897214,14,0.0234108
23,1.99346903897214,15,0.02363161
24,2.03680532242805,0,0.02350823
24,2.03680532242805,1,0.0236767
24,2.03680532242805,2,0.02349333
24,2.03680532242805,3,0.02356436
24,2.03680532242805,4,0.02330842
24,2.03680532242805,5,0.02324122
24,2.03680532242805,6,0.0235293
24,2.03680532242805,7,0.02369691
24,2.03680532242805,8,0.02332773
24,2.03680532242805,9,0.02383546
24,2.03680532242805,10,0.0240642
24,2.03680532242805,11,0.02390578
24,2.03680532242805,12,0.02357648
24,2.03680532242805,13,0.02354837
24,2.03680532242805,14,0.0232141
24,2.03680532242805,15,0.02348304
25,2.07953123569445,0,0.02333762
25,2.07953123569445,1,0.02350845
25,2.07953123569445,2,0.02368281
25,2.07953123569445,3,0.02371588
25,2.07953123569445,4,0.02424487
25,2.07953123569445,5,0.02386657
25,2.07953123569445,6,0.02340178
25,2.07953123569445,7,0.02383029
25,2.07953123569445,8,0.02363356
25,2.07953123569445,9,0.02341601
25,2.07953123569445,10,0.0239799
25,2.07953123569445,11,0.02377314
25,2.07953123569445,12,0.02361761
25,2.07953123569445,13,0.0232964
25,2.07953123569445,14,0.02348214
25,2.07953123569445,15,0.02357335
26,2.12225714896084,0,0.0239989
26,2.12225714896084,1,0.02382628
26,2.12225714896084,2,0.0239519
26,2.12225714896084,3,0.02382633
26,2.12225714896084,4,0.02363275
26,2.12225714896084,5,0.02401606
26,2.12225714896084,6,0.02419156
26,2.12225714896084,7,0.02407131
26,2.12225714896084,8,0.02387857
26,2.12225714896084,9,0.02347705
26,2.12225714896084,10,0.02404338
26,2.12225714896084,11,0.02362654
26,2.12225714896084,12,0.02385555
26,2.12225714896084,13,0.02382633
26,2.12225714896084,14,0.02393899
26,2.12225714896084,15,0.02416738
27,2.16559343241676,0,0.02323433
27,2.16559343241676,1,0.02351037
27,2.16559343241676,2,0.02348004
27,2.16559343241676,3,0.02358643
27,2.16559343241676,4,0.02307964
27,2.16559343241676,5,0.02310665
27,2.16559343241676,6,0.0227897
27,2.16559343241676,7,0.02322513
27,2.16559343241676,8,0.0234028
27,2.16559343241676,9,0.02325132
27,2.16559343241676,10,0.02331443
27,2.16559343241676,11,0.02355436
27,2.16559343241676,12,0.02330028
27,2.16559343241676,13,0.02342486
27,2.16559343241676,14,0.02330242
27,2.16559343241676,15,0.02353327
28,2.20831934568316,0,0.02297511
28,2.20831934568316,1,0.02307353
28,2.20831934568316,2,0.02353427
28,2.20831934568316,3,0.02354923
28,2.20831934568316,4,0.02338969
28,2.20831934568316,5,0.02323814
28,2.20831934568316,6,0.0233846
28,2.20831934568316,7,0.02345802
28,2.20831934568316,8,0.02358046
28,2.20831934568316,9,0.02339387
28,2.20831934568316,10,0.02330861
28,2.20831934568316,11,0.02349736
28,2.20831934568316,12,0.02340091
28,2.20831934568316,13,0.02321613
28,2.20831934568316,14,0.02303942
28,2.20831934568316,15,0.02306144
29,2.25104525894955,0,0.02359738
29,2.25104525894955,1,0.02352017
29,2.25104525894955,2,0.02327332
29,2.25104525894955,3,0.02334558
29,2.25104525894955,4,0.02350316
29,2.25104525894955,5,0.02345519
29,2.25104525894955,6,0.02329827
29,2.25104525894955,7,0.02317379
29,2.25104525894955,8,0.02319709
29,2.25104525894955,9,0.02375709
29,2.25104525894955,10,0.0234851
29,2.25104525894955,11,0.02342784
29,2.25104525894955,12,0.02379826
29,2.25104525894955,13,0.02329439
29,2.25104525894955,14,0.02359646
29,2.25104525894955,15,0.02369696
30,2.29377117221595,0,0.02337257
30,2.29377117221595,1,0.02326627
30,2.29377117221595,2,0.02357336
30,2.29377117221595,3,0.02319115
30,2.29377117221595,4,0.02357545
30,2.29377117221595,5,0.02374908
30,2.29377117221595,6,0.02355354
30,2.29377117221595,7,0.02394678
30,2.29377117221595,8,0.02375213
30,2.29377117221595,9,0.02391864
30,2.29377117221595,10,0.02328324
30,2.29377117221595,11,0.02343599
30,2.29377117221595,12,0.02401089
30,2.29377117221595,13,0.02366774
30,2.29377117221595,14,0.02352737
