pos_index,position,sample_index,voltage
0,1.99896237067782,0,0.7516755
0,1.99896237067782,1,0.7520481
0,1.99896237067782,2,0.7519947
0,1.99896237067782,3,0.7522001
0,1.99896237067782,4,0.7519722
0,1.99896237067782,5,0.7519228
0,1.99896237067782,6,0.752142
0,1.99896237067782,7,0.7519242
0,1.99896237067782,8,0.7521358
0,1.99896237067782,9,0.7518208
0,1.99896237067782,10,0.7519709
0,1.99896237067782,11,0.7521982
0,1.99896237067782,12,0.7522899
0,1.99896237067782,13,0.7518005
0,1.99896237067782,14,0.7520263
0,1.99896237067782,15,0.7520081
1,2.00262459181494,0,0.7514831
1,2.00262459181494,1,0.7521157
1,2.00262459181494,2,0.7519277
1,2.00262459181494,3,0.7522746
1,2.00262459181494,4,0.7518814
1,2.00262459181494,5,0.7515259
1,2.00262459181494,6,0.7516838
1,2.00262459181494,7,0.7518957
1,2.00262459181494,8,0.7521878
1,2.00262459181494,9,0.752239
1,2.00262459181494,10,0.7518532
1,2.00262459181494,11,0.7518592
1,2.00262459181494,12,0.7520503
1,2.00262459181494,13,0.7525349
1,2.00262459181494,14,0.7525815
1,2.00262459181494,15,0.7525105
2,2.00628681295206,0,0.7524105
2,2.00628681295206,1,0.752287
2,2.00628681295206,2,0.7523658
2,2.00628681295206,3,0.7518848
2,2.00628681295206,4,0.7520819
2,2.00628681295206,5,0.7525129
2,2.00628681295206,6,0.7517999
2,2.00628681295206,7,0.7521235
2,2.00628681295206,8,0.752435
2,2.00628681295206,9,0.752169
2,2.00628681295206,10,0.7520416
2,2.00628681295206,11,0.7518949
2,2.00628681295206,12,0.7518684
2,2.00628681295206,13,0.7521462
2,2.00628681295206,14,0.7520322
2,2.00628681295206,15,0.752053
3,2.00994903408918,0,0.7524803
3,2.00994903408918,1,0.7526088
3,2.00994903408918,2,0.7525476
3,2.00994903408918,3,0.7520288
3,2.00994903408918,4,0.7523439
3,2.00994903408918,5,0.7526001
3,2.00994903408918,6,0.7524276
3,2.00994903408918,7,0.752118
3,2.00994903408918,8,0.7522043
3,2.00994903408918,9,0.752548
3,2.00994903408918,10,0.7526468
3,2.00994903408918,11,0.7523177
3,2.00994903408918,12,0.752145
3,2.00994903408918,13,0.7523332
3,2.00994903408918,14,0.7527294
3,2.00994903408918,15,0.7529449
4,2.01422162541581,0,0.7521597
4,2.01422162541581,1,0.7521312
4,2.01422162541581,2,0.7527878
4,2.01422162541581,3,0.7522955
4,2.01422162541581,4,0.752193
4,2.01422162541581,5,0.7524669
4,2.01422162541581,6,0.7523378
4,2.01422162541581,7,0.752741
4,2.01422162541581,8,0.7522056
4,2.01422162541581,9,0.7522685
4,2.01422162541581,10,0.7524945
4,2.01422162541581,11,0.7523624
4,2.01422162541581,12,0.7523983
4,2.01422162541581,13,0.7522922
4,2.01422162541581,14,0.7524234
4,2.01422162541581,15,0.7524948
5,2.01849421674245,0,0.7527758
5,2.01849421674245,1,0.7530481
5,2.01849421674245,2,0.7526668
5,2.01849421674245,3,0.7523041
5,2.01849421674245,4,0.7525987
5,2.01849421674245,5,0.7526019
5,2.01849421674245,6,0.7526998
5,2.01849421674245,7,0.7523205
5,2.01849421674245,8,0.7528032
5,2.01849421674245,9,0.7526306
5,2.01849421674245,10,0.7527965
5,2.01849421674245,11,0.7527447
5,2.01849421674245,12,0.7524167
5,2.01849421674245,13,0.7525662
5,2.01849421674245,14,0.7528488
5,2.01849421674245,15,0.7528313
6,2.02215643787957,0,0.7524331
6,2.02215643787957,1,0.7527364
6,2.02215643787957,2,0.7526295
6,2.02215643787957,3,0.7522185
6,2.02215643787957,4,0.7518179
6,2.02215643787957,5,0.7527876
6,2.02215643787957,6,0.7529796
6,2.02215643787957,7,0.7524293
6,2.02215643787957,8,0.7521647
6,2.02215643787957,9,0.7529481
6,2.02215643787957,10,0.7528616
6,2.02215643787957,11,0.7529297
6,2.02215643787957,12,0.7522798
6,2.02215643787957,13,0.7525541
6,2.02215643787957,14,0.7533528
6,2.02215643787957,15,0.7533957
7,2.02581865901669,0,0.752996
7,2.02581865901669,1,0.753347
7,2.02581865901669,2,0.7532955
7,2.02581865901669,3,0.7527633
7,2.02581865901669,4,0.752578
7,2.02581865901669,5,0.7527561
7,2.02581865901669,6,0.7534547
7,2.02581865901669,7,0.7529866
7,2.02581865901669,8,0.7526448
7,2.02581865901669,9,0.7527255
7,2.02581865901669,10,0.7534301
7,2.02581865901669,11,0.7529512
7,2.02581865901669,12,0.7529074
7,2.02581865901669,13,0.7519112
7,2.02581865901669,14,0.7529696
7,2.02581865901669,15,0.7532198
8,2.03009125034333,0,0.7528111
8,2.03009125034333,1,0.7532349
8,2.03009125034333,2,0.7536989
8,2.03009125034333,3,0.7531551
8,2.03009125034333,4,0.752866
8,2.03009125034333,5,0.7527637
8,2.03009125034333,6,0.7534367
8,2.03009125034333,7,0.7532736
8,2.03009125034333,8,0.7531317
8,2.03009125034333,9,0.7530785
8,2.03009125034333,10,0.7529955
8,2.03009125034333,11,0.7535086
8,2.03009125034333,12,0.7532661
8,2.03009125034333,13,0.7524378
8,2.03009125034333,14,0.7528367
8,2.03009125034333,15,0.7528061
9,2.03375347148045,0,0.7531487
9,2.03375347148045,1,0.7534115
9,2.03375347148045,2,0.7531601
9,2.03375347148045,3,0.7534155
9,2.03375347148045,4,0.7530399
9,2.03375347148045,5,0.7531904
9,2.03375347148045,6,0.7532372
9,2.03375347148045,7,0.753562
9,2.03375347148045,8,0.753512
9,2.03375347148045,9,0.7531553
9,2.03375347148045,10,0.7533494
9,2.03375347148045,11,0.7531621
9,2.03375347148045,12,0.7530447
9,2.03375347148045,13,0.7529793
9,2.03375347148045,14,0.7530989
9,2.03375347148045,15,0.7529851
10,2.03802606280709,0,0.7531966
10,2.03802606280709,1,0.7533578
10,2.03802606280709,2,0.7536294
10,2.03802606280709,3,0.753876
10,2.03802606280709,4,0.7532256
10,2.03802606280709,5,0.7532008
10,2.03802606280709,6,0.7539364
10,2.03802606280709,7,0.7540903
10,2.03802606280709,8,0.7533687
10,2.03802606280709,9,0.7530856
10,2.03802606280709,10,0.7533823
10,2.03802606280709,11,0.7535405
10,2.03802606280709,12,0.7536238
10,2.03802606280709,13,0.7534748
10,2.03802606280709,14,0.7532252
10,2.03802606280709,15,0.7532917
11,2.04229865413373,0,0.7530538
11,2.04229865413373,1,0.7532787
11,2.04229865413373,2,0.7539574
11,2.04229865413373,3,0.7535202
11,2.04229865413373,4,0.7532204
11,2.04229865413373,5,0.7529545
11,2.04229865413373,6,0.7536008
11,2.04229865413373,7,0.7538981
11,2.04229865413373,8,0.7536931
